Receptor_measurement1,Receptor1_Log,Receptor_measurement2,Receptor2_Log,Receptor_measurement3,Receptor_measurement4,Receptor_measurement5,Wind_speed,Wind_speed_reci,Source_Location_X,Source_Location_Y,Log
0.00016712,-7.553943146,0.0040942,-4.775661892,3.29E-11,0.0052672,0.00052651,7,0.142857143,180,180,-1.836034017
0.017179,-3.530004241,0.008018,-4.191867896,0.14841,0.0050345,4.10E-05,2,0.5,100,100,-2.865344858
7.01E-20,-38.30856396,0.00019618,-7.41469054,0,0.0029214,0.019592,4,0.25,300,300,-2.124059457
0.010985,-3.918399877,0.0010593,-5.949962055,0,0.00035237,4.25E-11,20,0.05,347,39,-1.90661334
0.0034824,-4.916242692,0.0010895,-5.925545531,0.0074166,0.00058352,2.02E-06,11,0.090909091,70,70,-2.236354913
2.71E-05,-9.134061418,0.00066291,-6.357090859,5.32E-12,0.00085283,8.52E-05,15,0.066666667,180,180,-1.964770444
0.008656,-4.125365504,0.0040401,-4.78721577,0.074781,0.0025367,2.06E-05,6,0.166666667,100,100,-2.208772658
1.59E-19,-37.59720575,0.00044588,-6.701564015,0,0.0066399,0.044529,3,0.333333333,300,300,-2.017362485
1.35E-08,-15.73933246,0.0010343,-5.970706951,4.84E-81,0.0037121,0.0046204,5,0.2,209,251,-2.100869228
0.0010793,-5.933715646,0.00033767,-6.943015044,0.0022987,0.00018086,6.26E-07,16,0.0625,70,70,-2.419622512
1.01E-05,-9.991357252,0.00024768,-7.212218122,1.99E-12,0.00031863,3.19E-05,9,0.111111111,180,180,-2.836034017
0.0058397,-4.467218926,0.0027256,-5.129075759,0.05045,0.0017114,1.39E-05,9,0.111111111,100,100,-2.027514823
1.39E-21,-41.7139704,3.88E-06,-10.82233655,0,5.78E-05,0.0003875,16,0.0625,300,300,-2.623751625
4.08E-09,-16.77867967,0.00014575,-7.672782873,5.66E-53,0.0005206,0.00072751,11,0.090909091,193,254,-2.250835908
0.0063677,-4.392034811,0.0019921,-5.401377729,0.013561,0.001067,3.69E-06,9,0.111111111,70,70,-2.148558185
0.0020294,-5.385264688,0.049718,-2.6069727,3.99E-10,0.063962,0.0063937,1,1,180,180,-2.441903712
0.0013713,-5.725735048,0.00064005,-6.387572196,0.011847,0.00040188,3.27E-06,17,0.058823529,100,100,-2.104356495
5.71E-20,-38.48672778,0.00015999,-7.591814323,0,0.0023825,0.015978,5,0.2,300,300,-2.018797722
3.02E-07,-13.03998611,0.00074056,-6.260879499,0,0.00068185,5.36E-07,14,0.071428571,363,144,-2.273500998
0.053535,-2.542724386,0.016748,-3.552074096,0.11401,0.0089705,3.10E-05,4,0.25,70,70,-1.928265236
1.63E-06,-11.57562479,4.01E-05,-8.793711255,3.22E-13,5.15E-05,5.15E-06,14,0.071428571,180,180,-3.243531253
0.0038674,-4.825161814,0.0018051,-5.486997468,0.033411,0.0011334,9.22E-06,13,0.076923077,100,100,-1.88709351
8.22E-21,-40.17025636,2.30E-05,-9.276544328,0,0.00034283,0.0022991,16,0.0625,300,300,-1.850442208
4.10E-05,-8.774432287,0.0088367,-4.107419778,9.75E-09,0.02522,0.052366,2,0.5,39,268,-1.94248604
0.0046052,-4.673503008,0.0014407,-5.682852888,0.0098077,0.00077165,2.67E-06,7,0.142857143,70,70,-2.507574887
3.96E-06,-10.80460963,9.69E-05,-8.027352446,7.78E-13,0.00012468,1.25E-05,3,0.333333333,180,180,-4.197910742
0.00084992,-6.141243902,0.00039669,-6.803097495,0.0073426,0.00024908,2.03E-06,19,0.052631579,100,100,-2.215503956
6.68E-21,-40.35044708,1.87E-05,-9.456316787,0,0.00027843,0.0018673,17,0.058823529,300,300,-1.888132853
3.27E-19,-36.97090449,5.50E-06,-10.51927462,0,0.00011142,0.0014875,18,0.055555556,251,330,-2.018797722
0.0050164,-4.599215682,0.0015694,-5.608532703,0.010683,0.00084055,2.91E-06,14,0.071428571,70,70,-1.868381336
4.19E-06,-10.75557195,0.00010262,-7.977535979,8.24E-13,0.00013202,1.32E-05,17,0.058823529,180,180,-2.666290817
0.0052827,-4.554288104,0.0024657,-5.21611953,0.045639,0.0015482,1.26E-05,11,0.090909091,100,100,-1.896743767
8.92E-21,-40.09927029,2.50E-05,-9.204119983,0,0.00037211,0.0024955,16,0.0625,300,300,-1.814854642
3.08E-06,-11.02289857,0.00044329,-6.706624131,0,0.00056903,2.23E-05,16,0.0625,254,174,-2.140873717
0.69769,-0.312675003,0.21827,-1.322011903,1.4859,0.11691,0.00040452,1,1,70,70,-2.017362485
1.87E-05,-9.456316787,0.00045876,-6.676828912,3.68E-12,0.00059019,5.90E-05,17,0.058823529,180,180,-2.015931976
0.01191,-3.848176477,0.005559,-4.510006652,0.1029,0.0034905,2.84E-05,8,0.125,100,100,-1.820275904
1.28E-20,-39.78558006,3.59E-05,-8.889811103,0,0.00053449,0.0035845,13,0.076923077,300,300,-1.837943663
5.41E-05,-8.53360547,0.0015249,-5.633517271,4.75E-09,0.0022178,0.0004687,6,0.166666667,144,194,-2.302910212
0.0040833,-4.777977423,0.0012774,-5.787346176,0.0086962,0.0006842,2.37E-06,15,0.066666667,70,70,-1.897840817
2.03E-05,-9.385007924,0.0004967,-6.60781168,3.99E-12,0.000639,6.39E-05,18,0.055555556,180,180,-1.931777021
0.001186,-5.851830622,0.00055357,-6.513654908,0.010246,0.00034758,2.83E-06,16,0.0625,100,100,-2.220050157
4.32E-20,-38.72903251,0.00012104,-7.83414217,0,0.0018024,0.012088,6,0.166666667,300,300,-1.981590793
3.98E-25,-48.80023386,3.27E-07,-12.97090449,0,1.40E-05,0.00035422,18,0.055555556,268,355,-2.685900937
0.055262,-2.515146803,0.017289,-3.524460251,0.11769,0.0092599,3.20E-05,1,1,70,70,-3.118592516
4.45E-06,-10.70327998,0.00010903,-7.924907976,8.75E-13,0.00014027,1.40E-05,20,0.05,180,180,-2.498803758
0.0011506,-5.878151261,0.00053702,-6.54001908,0.0099401,0.00033719,2.74E-06,10,0.1,100,100,-2.641475066
3.86E-20,-38.82682539,0.00010811,-7.932268265,0,0.00161,0.010797,7,0.142857143,300,300,-1.896743767
0.0001732,-7.522904225,0.00037127,-6.860620284,0,0.00022146,3.00E-08,12,0.083333333,330,109,-2.826697158
0.035276,-2.905041332,0.011036,-3.914376616,0.075127,0.0059109,2.05E-05,5,0.2,70,70,-1.915602481
3.40E-05,-8.937042166,0.00083354,-6.158147109,6.69E-12,0.0010723,0.00010719,13,0.076923077,180,180,-1.989615229
0.0028196,-5.099624996,0.001316,-5.761488221,0.024359,0.00082633,6.72E-06,15,0.066666667,100,100,-1.900008766
1.26E-19,-37.79925891,0.00035179,-6.90743302,0,0.0052388,0.035133,4,0.25,300,300,-1.870406772
6.70E-05,-8.347850395,0.00055773,-6.507151989,5.51E-08,0.00060565,3.42E-05,19,0.052631579,174,165,-1.917897116
0.0020325,-5.383938891,0.00063587,-6.393263329,0.0043287,0.00034058,1.18E-06,18,0.055555556,70,70,-2.042440598
0.0057501,-4.480649205,0.14087,-1.702362971,1.13E-09,0.18123,0.018115,1,1,180,180,-1.989615229
0.044445,-2.704354179,0.020744,-3.366214992,0.38397,0.013025,0.00010597,4,0.25,100,100,-1.850442208
1.54E-20,-39.62495856,4.30E-05,-8.733063089,0,0.00064098,0.0042986,8,0.125,300,300,-2.180745691
2.38E-05,-9.246846086,0.0017663,-5.505871062,3.26E-19,0.0025966,0.00035358,4,0.25,194,190,-2.623751625
0.022594,-3.292013751,0.0070685,-4.301345475,0.048119,0.0037859,1.31E-05,4,0.25,70,70,-2.302910212
3.36E-05,-8.947321445,0.00082284,-6.169369209,6.61E-12,0.0010586,0.00010582,16,0.0625,180,180,-1.814854642
0.0075906,-4.239447788,0.0035428,-4.901306728,0.065577,0.0022245,1.81E-05,8,0.125,100,100,-2.015931976
9.73E-21,-40.02377432,2.73E-05,-9.127674706,0,0.00040586,0.0027218,11,0.090909091,300,300,-2.102609361
0.028185,-3.099963922,0.0063897,-4.389039063,0,0.0027549,9.58E-09,10,0.1,355,78,-1.81216918
0.016823,-3.54819311,0.005263,-4.55753326,0.035828,0.0028189,9.75E-06,7,0.142857143,70,70,-1.944927618
6.06E-05,-8.435054752,0.001484,-5.657132198,1.19E-11,0.0019092,0.00019084,12,0.083333333,180,180,-1.808604883
0.44585,-0.701622458,0.2081,-1.36345584,3.8518,0.13066,0.001063,1,1,100,100,-2.053203973
5.05E-21,-40.59341724,1.41E-05,-9.701561775,0,0.00021054,0.0014119,20,0.05,300,300,-1.868381336
1.02E-06,-11.98279966,0.00034787,-6.917166046,2.67E-13,0.0008774,0.0010152,14,0.071428571,109,245,-1.819386749
0.40065,-0.794469706,0.12534,-1.803820619,0.85327,0.067134,0.0002323,1,1,70,70,-2.258257658
6.85E-06,-10.32861886,0.00016774,-7.550726723,1.35E-12,0.0002158,2.16E-05,13,0.076923077,180,180,-2.685900937
0.0016819,-5.548399659,0.00078502,-6.210238557,0.01453,0.00049291,4.01E-06,20,0.05,100,100,-1.874518734
2.96E-21,-41.05741658,8.28E-06,-10.16393933,0,0.00012327,0.00082666,12,0.083333333,300,300,-2.544561249
1.40E-12,-23.70774393,2.39E-05,-9.243204198,2.98E-60,0.00023939,0.0020334,10,0.1,165,323,-2.281323964
0.014463,-3.679483228,0.0045248,-4.688801224,0.030802,0.0024235,8.39E-06,8,0.125,70,70,-1.894592014
4.25E-05,-8.74322214,0.0010423,-5.964014524,8.37E-12,0.001341,0.00013404,10,0.1,180,180,-2.120411014
0.0013103,-5.765258518,0.00061156,-6.427121856,0.01132,0.000384,3.12E-06,19,0.052631579,100,100,-2.027514823
7.66E-20,-38.23154246,0.00021439,-7.337590951,0,0.0031926,0.02141,4,0.25,300,300,-2.085508753
1.00E-18,-36,5.48E-07,-12.52243888,2.97E-149,1.66E-05,0.00038619,7,0.142857143,190,371,-3.352675722
0.0057423,-4.481828244,0.0017965,-5.491145557,0.012229,0.00096219,3.33E-06,9,0.111111111,70,70,-2.193453745
4.24E-06,-10.74526829,0.0001039,-7.966768905,8.34E-13,0.00013366,1.34E-05,19,0.052631579,180,180,-2.564314862
0.012099,-3.834501047,0.0056472,-4.496333662,0.10453,0.0035459,2.88E-05,7,0.142857143,100,100,-1.929444984
1.49E-20,-39.65362746,4.17E-05,-8.75972789,0,0.00062043,0.0041608,12,0.083333333,300,300,-1.84269437
0.0001215,-7.830847444,0.0004709,-6.654142619,0.00010326,0.00052584,7.62E-05,16,0.0625,78,173,-2.062642616
0.0016809,-5.548916246,0.00052586,-6.558259726,0.0035798,0.00028165,9.75E-07,10,0.1,70,70,-2.635486526
6.64E-06,-10.35566384,0.00016258,-7.577865762,1.31E-12,0.00020916,2.09E-05,13,0.076923077,180,180,-2.69946973
0.00033177,-6.958325774,0.00015485,-7.620177581,0.0028662,9.72E-05,7.91E-07,17,0.058823529,100,100,-2.720652508
1.01E-20,-39.99135725,2.83E-05,-9.096427129,0,0.00042129,0.0028253,13,0.076923077,300,300,-1.941308317
1.45E-23,-45.677264,3.14E-06,-11.0061407,0,0.00017857,0.0059294,7,0.142857143,245,376,-2.215503956
0.0010614,-5.948241833,0.00033204,-6.95761919,0.0022604,0.00017784,6.15E-07,16,0.0625,70,70,-2.426919429
9.81E-06,-10.01666199,0.00024031,-7.238456313,1.93E-12,0.00030916,3.09E-05,7,0.142857143,180,180,-3.067445066
0.63601,-0.393072112,0.29685,-1.054925893,5.4947,0.18639,0.0015164,1,1,100,100,-1.898940645
4.03E-20,-38.78938991,0.00011298,-7.893996859,0,0.0016824,0.011283,7,0.142857143,300,300,-1.877620268
7.54E-27,-52.24525731,3.90E-06,-10.81787079,0,9.00E-05,0.00089494,18,0.055555556,323,310,-2.243531253
0.0025869,-5.174440718,0.00080929,-6.183791652,0.0055093,0.00043346,1.50E-06,18,0.055555556,70,70,-1.93771893
9.35E-07,-12.05837678,2.29E-05,-9.280329035,1.84E-13,2.95E-05,2.94E-06,20,0.05,180,180,-3.176584463
0.010476,-3.95960902,0.0048895,-4.621471099,0.090504,0.0030701,2.50E-05,3,0.333333333,100,100,-2.727949425
1.87E-20,-39.45631679,5.23E-05,-8.562996622,0,0.00077912,0.005225,11,0.090909091,300,300,-1.819386749
1.22E-53,-105.8272803,1.70E-06,-11.53910216,0,0.00022437,0.0092901,11,0.090909091,371,350,-1.846551011
0.0023452,-5.259640229,0.0007337,-6.268962962,0.0049947,0.00039297,1.36E-06,18,0.055555556,70,70,-1.980302269
6.15E-06,-10.42224977,0.00015076,-7.643427742,1.21E-12,0.00019395,1.94E-05,18,0.055555556,180,180,-2.449588181
0.0015892,-5.597642887,0.00074173,-6.25950831,0.013729,0.00046573,3.79E-06,19,0.052631579,100,100,-1.943705113
3.16E-20,-39.00062583,8.84E-05,-8.10709547,0,0.0013162,0.0088267,7,0.142857143,300,300,-1.984263126
2.69E-13,-25.14049544,1.73E-05,-9.523907794,2.59E-72,0.00019459,0.0018455,13,0.076923077,173,327,-2.113199175
0.019802,-3.406581888,0.0061951,-4.415903358,0.042173,0.0033181,1.15E-05,5,0.2,70,70,-2.166368483
2.36E-05,-9.254175994,0.00057923,-6.474297906,4.65E-12,0.00074517,7.45E-05,16,0.0625,180,180,-1.967340954
0.0024697,-5.214711597,0.0011527,-5.876567414,0.021336,0.00072377,5.89E-06,11,0.090909091,100,100,-2.226967278
4.43E-21,-40.70719255,1.24E-05,-9.81315663,0,0.0001849,0.00124,12,0.083333333,300,300,-2.368475062
6.97E-73,-144.3135344,4.15E-08,-14.76390381,0,2.47E-05,0.0024142,12,0.083333333,376,390,-2.222341229
0.00065382,-6.369083597,0.00020455,-7.378401032,0.0013925,0.00010956,3.79E-07,18,0.055555556,70,70,-2.535018908
8.72E-06,-10.11896703,0.0002137,-7.340390956,1.72E-12,0.00027492,2.75E-05,20,0.05,180,180,-2.206551879
0.00051048,-6.584042537,0.00023826,-7.245897725,0.0044101,0.0001496,1.22E-06,12,0.083333333,100,100,-2.836034017
6.31E-20,-38.39994128,0.00017659,-7.506067787,0,0.0026297,0.017635,3,0.333333333,300,300,-2.419622512
3.63E-14,-26.88018675,0.00023182,-7.269698197,0,0.0010605,0.00076483,14,0.071428571,310,243,-1.823041019
0.0067088,-4.34671031,0.0020988,-5.356057889,0.014288,0.0011241,3.89E-06,9,0.111111111,70,70,-2.125895237
4.17E-05,-8.75972789,0.0010213,-5.981693336,8.20E-12,0.0013139,0.00013134,14,0.071428571,180,180,-1.83698779
0.010925,-3.923157109,0.0050993,-4.584978874,0.094386,0.0032018,2.60E-05,7,0.142857143,100,100,-1.973752819
1.76E-21,-41.50897466,4.93E-06,-10.61430616,0,7.35E-05,0.00049269,20,0.05,300,300,-2.32561657
0.0096624,-4.029829975,0.0046907,-4.657524684,0,0.0022477,2.69E-08,9,0.111111111,350,89,-2.028984063
0.0018625,-5.459807437,0.00058267,-6.469154684,0.0039666,0.00031208,1.08E-06,19,0.052631579,70,70,-2.033421845
1.23E-05,-9.820189777,0.00030152,-7.041367751,2.42E-12,0.0003879,3.88E-05,18,0.055555556,180,180,-2.148558185
0.022106,-3.310979669,0.010318,-3.972808953,0.19098,0.0064785,5.27E-05,6,0.166666667,100,100,-1.801590366
2.73E-20,-39.12767471,7.65E-05,-8.23267713,0,0.0011395,0.007642,9,0.111111111,300,300,-1.828566099
1.19E-10,-19.84890608,0.00057586,-6.479366174,0,0.0012434,8.73E-05,11,0.090909091,327,200,-2.129590242
0.00073683,-6.2652654,0.00023052,-7.274582778,0.0015692,0.00012346,4.27E-07,15,0.066666667,70,70,-2.641475066
0.00012709,-7.791777241,0.0031134,-5.013530158,2.50E-11,0.0040054,0.00040038,6,0.166666667,180,180,-2.088874365
0.62802,-0.404053051,0.29312,-1.065909096,5.4256,0.18405,0.0014973,1,1,100,100,-1.904412253
3.93E-21,-40.8112149,1.10E-05,-9.91721463,0,0.0001637,0.0010978,10,0.1,300,300,-2.579730616
3.69E-13,-24.86594727,0.00352,-4.906914673,0,0.0056764,2.78E-05,5,0.2,390,176,-2.250835908
0.5296,-0.552104047,0.16568,-1.561459828,1.1279,0.08874,0.00030706,1,1,70,70,-2.137075922
4.87E-07,-12.62494208,1.19E-05,-9.848906077,9.57E-14,1.53E-05,1.53E-06,16,0.0625,180,180,-3.653705718
0.087181,-2.119156308,0.040691,-2.781003274,0.75318,0.02555,0.00020786,3,0.333333333,100,100,-1.807711387
5.62E-21,-40.50052737,1.57E-05,-9.608200695,0,0.0002342,0.0015706,16,0.0625,300,300,-2.015931976
9.26E-24,-46.06677803,8.50E-06,-10.14116215,0,0.00057705,0.021533,5,0.2,243,384,-1.917897116
0.0018881,-5.447950016,0.00059069,-6.457280763,0.0040212,0.00031638,1.09E-06,20,0.05,70,70,-1.982924904
1.70E-05,-9.539102157,0.00041651,-6.760749134,3.34E-12,0.00053583,5.36E-05,17,0.058823529,180,180,-2.057897653
0.13383,-1.746893044,0.062466,-2.408712606,1.1562,0.039222,0.00031909,2,0.5,100,100,-1.973752819
5.43E-21,-40.53040034,1.52E-05,-9.636312824,0,0.00022644,0.0015186,9,0.111111111,300,300,-2.530325227
1.12E-11,-21.90156395,3.19E-05,-8.992418634,2.10E-31,0.00040922,0.0055318,9,0.111111111,89,362,-1.88709351
0.0013643,-5.730180242,0.00042681,-6.739530828,0.0029055,0.0002286,7.91E-07,20,0.05,70,70,-2.124059457
1.87E-05,-9.456316787,0.00045902,-6.676336783,3.68E-12,0.00059053,5.90E-05,20,0.05,180,180,-1.874518734
0.0018446,-5.468195591,0.00086096,-6.130034051,0.015936,0.00054059,4.40E-06,18,0.055555556,100,100,-1.925951931
5.14E-20,-38.57807376,0.00014384,-7.684240651,0,0.0021421,0.014365,6,0.166666667,300,300,-1.90661334
4.87E-06,-10.62494208,0.0034126,-4.933829227,2.88E-34,0.0068234,0.0022251,6,0.166666667,200,213,-1.805957672
0.0084492,-4.146368819,0.0026433,-5.155707088,0.017994,0.0014158,4.90E-06,11,0.090909091,70,70,-1.851428191
0.00055632,-6.509350653,0.013629,-3.731072017,1.09E-10,0.017533,0.0017527,4,0.25,180,180,-1.799833754
0.0031961,-4.990759282,0.0014917,-5.652637021,0.027611,0.00093664,7.62E-06,4,0.25,100,100,-2.99366234
8.83E-21,-40.10807859,2.47E-05,-9.214606093,0,0.00036815,0.0024689,15,0.066666667,300,300,-1.875560989
0.0038663,-4.825408901,0.00082056,-6.171779315,1.35E-05,0.00036345,7.38E-08,15,0.066666667,176,51,-2.152452017
0.56183,-0.500790149,0.17577,-1.510110495,1.1965,0.094142,0.00032575,1,1,70,70,-2.111416177
5.13E-05,-8.57976527,0.0012579,-5.800707766,1.01E-11,0.0016183,0.00016177,11,0.090909091,180,180,-1.95597009
0.027166,-3.131948607,0.01268,-3.793761493,0.2347,0.0079615,6.48E-05,5,0.2,100,100,-1.870406772
2.49E-21,-41.20760131,6.97E-06,-10.31353444,0,0.0001038,0.00069613,19,0.052631579,300,300,-2.220050157
5.99E-44,-86.44514636,1.30E-05,-9.772113295,0,0.00040504,0.0032468,9,0.111111111,384,299,-2.26076003
0.0023506,-5.257642536,0.00073537,-6.266988183,0.005006,0.00039387,1.36E-06,12,0.083333333,70,70,-2.331492945
3.36E-05,-8.947321445,0.00082379,-6.168366969,6.61E-12,0.0010598,0.00010594,3,0.333333333,180,180,-3.268354837
0.0011225,-5.899627301,0.00052391,-6.561486624,0.0096974,0.00032896,2.68E-06,17,0.058823529,100,100,-2.191309744
2.46E-20,-39.21812979,6.88E-05,-8.324823124,0,0.0010251,0.0068745,9,0.111111111,300,300,-1.874518734
2.18E-19,-37.32308701,7.30E-05,-8.27335428,0,0.00031539,8.34E-05,19,0.052631579,362,229,-2.170426084
0.0009381,-6.055501728,0.00029348,-7.064842979,0.0019979,0.00015719,5.44E-07,9,0.111111111,70,70,-2.980302269
6.55E-06,-10.3675174,0.00016052,-7.588941698,1.29E-12,0.00020651,2.06E-05,12,0.083333333,180,180,-2.774535641
0.0036878,-4.86646528,0.0017212,-5.528337325,0.031859,0.0010807,8.79E-06,13,0.076923077,100,100,-1.907735639
4.41E-20,-38.71112282,0.00012352,-7.816525434,0,0.0018394,0.012336,7,0.142857143,300,300,-1.838901644
8.40E-12,-22.15144143,0.00022747,-7.286151745,5.42E-150,0.0016439,0.0070614,5,0.2,213,291,-2.248389911
0.5296,-0.552104047,0.16568,-1.561459828,1.1279,0.08874,0.00030706,1,1,70,70,-2.137075922
2.42E-05,-9.232369268,0.00059313,-6.453700218,4.76E-12,0.00076306,7.63E-05,10,0.1,180,180,-2.365270892
0.0023058,-5.27435673,0.0010762,-5.936214025,0.01992,0.00067574,5.50E-06,17,0.058823529,100,100,-1.878670002
9.30E-21,-40.0630341,2.61E-05,-9.166718985,0,0.00038793,0.0026016,11,0.090909091,300,300,-2.122231405
7.23E-05,-8.281723405,7.45E-05,-8.255687455,0.0004273,6.15E-05,3.19E-06,20,0.05,51,137,-2.791236267
0.0011686,-5.864668236,0.00036558,-6.874035143,0.0024887,0.00019581,6.78E-07,20,0.05,70,70,-2.191309744
4.93E-05,-8.614306161,0.0012074,-5.836297657,9.69E-12,0.0015534,0.00015528,11,0.090909091,180,180,-1.973752819
0.0014303,-5.689145723,0.00066759,-6.350980355,0.012357,0.00041918,3.41E-06,18,0.055555556,100,100,-2.036410483
1.30E-20,-39.7721133,3.63E-05,-8.88018675,0,0.00054054,0.003625,9,0.111111111,300,300,-2.152452017
0.014008,-3.707247734,0.0017556,-5.511148856,0,0.00064902,1.61E-09,16,0.0625,299,45,-1.857329022
0.09268,-2.06602795,0.028994,-3.075383731,0.19738,0.01553,5.37E-05,2,0.5,70,70,-2.291978733
3.43E-05,-8.92941176,0.00083988,-6.151565521,6.74E-12,0.0010805,0.00010801,16,0.0625,180,180,-1.805957672
0.061924,-2.416281996,0.028902,-3.078144207,0.53497,0.018147,0.00014764,2,0.5,100,100,-2.308476478
4.58E-21,-40.67826904,1.28E-05,-9.785580061,0,0.00019108,0.0012815,17,0.058823529,300,300,-2.051650618
0.016645,-3.557432401,0.0028836,-5.080129966,5.81E-29,0.0011618,3.62E-08,9,0.111111111,229,44,-2.078849572
0.020084,-3.394299575,0.0062831,-4.403652056,0.042773,0.0033653,1.16E-05,6,0.166666667,70,70,-2.001875855
3.95E-05,-8.806805809,0.00096793,-6.028312099,7.77E-12,0.0012452,0.00012447,14,0.071428571,180,180,-1.860309778
0.010587,-3.950454174,0.0049413,-4.612317556,0.091463,0.0031026,2.52E-05,4,0.25,100,100,-2.473505645
9.46E-21,-40.04821773,2.65E-05,-9.153508252,0,0.00039445,0.0026453,10,0.1,300,300,-2.197773762
1.09E-20,-39.925147,2.65E-05,-9.153508252,0,0.00045414,0.0039469,12,0.083333333,291,309,-1.912218582
0.0008866,-6.104544546,0.00027737,-7.113881027,0.0018882,0.00014856,5.14E-07,19,0.052631579,70,70,-2.355787972
2.91E-05,-9.072214022,0.00071211,-6.294905831,5.72E-12,0.00091612,9.16E-05,16,0.0625,180,180,-1.877620268
0.0041416,-4.765663696,0.0019331,-5.427491358,0.03578,0.0012138,9.87E-06,13,0.076923077,100,100,-1.857329022
3.33E-21,-40.95511153,9.32E-06,-10.06116818,0,0.00013879,0.00093075,18,0.055555556,300,300,-2.140873717
3.39E-05,-8.939600604,0.0012791,-5.786191002,1.90E-09,0.0019973,0.00055629,11,0.090909091,137,201,-1.805069601
0.56183,-0.500790149,0.17577,-1.510110495,1.1965,0.094142,0.00032575,1,1,70,70,-2.111416177
1.12E-05,-9.901563955,0.00027545,-7.119914447,2.21E-12,0.00035436,3.54E-05,19,0.052631579,180,180,-2.140873717
0.0062468,-4.408684797,0.0029156,-5.070544117,0.053968,0.0018307,1.49E-05,11,0.090909091,100,100,-1.823937695
5.63E-19,-36.49898321,0.001576,-5.604887574,0,0.02347,0.1574,1,1,300,300,-2.423255646
9.32E-05,-8.061168175,0.00060691,-6.433751413,3.98E-05,0.00080462,0.00025461,11,0.090909091,45,194,-2.16035229
0.00030448,-7.032882458,9.53E-05,-8.041814199,0.00064844,5.10E-05,1.77E-07,11,0.090909091,70,70,-3.294683775
9.95E-06,-10.00435384,0.00024364,-7.226502818,1.96E-12,0.00031344,3.13E-05,18,0.055555556,180,180,-2.24112594
0.0010867,-5.927780666,0.00050719,-6.589658636,0.0093879,0.00031846,2.59E-06,15,0.066666667,100,100,-2.314115013
1.18E-20,-39.85623599,3.30E-05,-8.96297212,0,0.00049109,0.0032934,10,0.1,300,300,-2.102609361
1.73E-10,-19.52390779,5.14E-05,-8.578073762,9.59E-23,0.00057169,0.0072602,6,0.166666667,44,368,-2.072296087
0.0017429,-5.51745506,0.00054527,-6.526776792,0.0037119,0.00029205,1.01E-06,12,0.083333333,70,70,-2.461376004
1.44E-05,-9.683275016,0.00035267,-6.905262964,2.83E-12,0.00045371,4.54E-05,18,0.055555556,180,180,-2.080503512
0.0028338,-5.095261608,0.0013227,-5.757077293,0.024482,0.00083049,6.76E-06,15,0.066666667,100,100,-1.897840817
1.47E-19,-37.66536533,0.00041057,-6.773225575,0,0.006114,0.041002,3,0.333333333,300,300,-2.053203973
0.13124,-1.763867557,0.039394,-2.809139839,0,0.018855,7.35E-07,3,0.333333333,309,84,-2.018797722
0.80591,-0.187426911,0.25213,-1.196750952,1.7164,0.13504,0.00046727,1,1,70,70,-1.95475528
4.52E-05,-8.68972313,0.0011071,-5.911626298,8.89E-12,0.0014243,0.00014237,13,0.076923077,180,180,-1.866333377
