Receptor_measurement1,Receptor_measurement2,Receptor_measurement3,Receptor_measurement4,Receptor_measurement5,Wind_speed,Wind_speed_reci,Wind_speed_sqr_log,Source_Emission_rate
0.001599,0.00050025,0.0034055,0.00026794,9.27E-07,6,0.166666667,1.556302501,0.00079274
0.0021719,0.053207,4.27E-10,0.068451,0.0068424,1,1,0,0.0038686
0.0097629,0.0045567,0.084344,0.0028612,2.33E-05,8,0.125,1.806179974,0.012399
2.95E-20,8.26E-05,0,0.0012296,0.0082459,8,0.125,1.806179974,0.012652
1.33E-07,0.00025438,1.64E-13,0.0011332,0.0050096,8,0.125,1.806179974,0.012081
0.0062538,0.0019565,0.013319,0.0010479,3.63E-06,13,0.076923077,2.227886705,0.014555
2.01E-05,0.00049131,3.94E-12,0.00063207,6.32E-05,18,0.055555556,2.51054501,0.011574
0.00079625,0.00037164,0.006879,0.00023335,1.90E-06,17,0.058823529,2.460897843,0.0045662
1.52E-20,4.24E-05,0,0.00063173,0.0042366,8,0.125,1.806179974,0.0065005
7.47E-07,0.00011804,1.25E-10,0.00029706,0.00043564,18,0.055555556,2.51054501,0.0094178
0.00081268,0.00025424,0.0017308,0.00013617,4.71E-07,17,0.058823529,2.460897843,0.0032344
0.00025714,0.0062996,5.06E-11,0.0081044,0.00081011,3,0.333333333,0.954242509,0.0041223
0.001598,0.00074586,0.013806,0.00046832,3.81E-06,3,0.333333333,0.954242509,0.00028539
4.12E-21,1.15E-05,0,0.00017159,0.0011507,10,0.1,2,0.0027588
8.50E-12,1.99E-06,1.12E-24,1.97E-05,0.00021995,13,0.076923077,2.227886705,0.0011416
0.0089226,0.0027914,0.019002,0.0014951,5.17E-06,4,0.25,1.204119983,0.001966
0.00031376,0.0076867,6.17E-11,0.0098889,0.0009885,4,0.25,1.204119983,0.0089422
0.017387,0.008115,0.15021,0.0050953,4.15E-05,5,0.2,1.397940009,0.0086251
5.85E-20,0.0001637,0,0.0024377,0.016348,5,0.2,1.397940009,0.0097983
8.84E-28,4.12E-05,0,0.0020333,0.050996,3,0.333333333,0.954242509,0.0073567
0.00079024,0.00024722,0.001683,0.00013241,4.58E-07,13,0.076923077,2.227886705,0.0018392
2.15E-05,0.00052766,4.24E-12,0.00067883,6.79E-05,18,0.055555556,2.51054501,0.01243
0.55611,0.25956,4.8044,0.16298,0.0013259,1,1,0,0.011035
3.90E-19,0.0010926,0,0.016271,0.10912,2,0.5,0.602059991,0.010464
3.78E-10,0.0025928,0,0.0071188,0.0015214,6,0.166666667,1.556302501,0.01465
0.028207,0.0088244,0.060072,0.0047264,1.64E-05,2,0.5,0.602059991,0.0015538
0.00040945,0.010031,8.05E-11,0.012905,0.00129,3,0.333333333,0.954242509,0.0065639
0.00029351,0.00013699,0.0025357,8.60E-05,7.00E-07,7,0.142857143,1.69019608,0.00028539
1.38E-19,0.00038739,0,0.0057688,0.038688,4,0.25,1.204119983,0.01484
2.07E-23,7.52E-06,0,0.0003907,0.011999,4,0.25,1.204119983,0.0037735
0.0019919,0.00062315,0.0042421,0.00033376,1.15E-06,17,0.058823529,2.460897843,0.0079274
1.95E-05,0.00047871,3.84E-12,0.00061586,6.16E-05,16,0.0625,2.408239965,0.0089105
0.00032315,0.00015083,0.0027917,9.47E-05,7.70E-07,19,0.052631579,2.557507202,0.0023148
9.46E-21,2.65E-05,0,0.00039445,0.0026453,14,0.071428571,2.292256071,0.01243
1.70E-27,7.14E-05,0,0.00097973,0.003235,3,0.333333333,0.954242509,0.0010147
0.0028925,0.00090491,0.0061602,0.00048468,1.68E-06,11,0.090909091,2.08278537,0.0048199
0.00010418,0.0025521,2.05E-11,0.0032833,0.0003282,9,0.111111111,1.908485019,0.01503
0.0016621,0.00077579,0.01436,0.00048711,3.96E-06,18,0.055555556,2.51054501,0.010686
2.53E-20,7.08E-05,0,0.0010539,0.0070679,8,0.125,1.806179974,0.010845
1.83E-33,5.87E-06,0,0.00019896,0.0026238,14,0.071428571,2.292256071,0.0088153
0.0085988,0.0026901,0.018313,0.0014408,4.99E-06,8,0.125,1.806179974,0.0075786
9.94E-06,0.00024362,1.96E-12,0.00031341,3.13E-05,16,0.0625,2.408239965,0.0045345
0.42028,0.19616,3.6309,0.12317,0.001002,1,1,0,0.0083397
6.49E-21,1.82E-05,0,0.00027043,0.0018136,19,0.052631579,2.557507202,0.015696
1.35E-10,9.52E-05,1.67E-129,0.00042808,0.00078749,19,0.052631579,2.557507202,0.014904
0.0014391,0.00045022,0.0030649,0.00024114,8.34E-07,8,0.125,1.806179974,0.0012684
8.04E-06,0.00019686,1.58E-12,0.00025326,2.53E-05,12,0.083333333,2.158362492,0.0020611
0.017067,0.0079658,0.14744,0.0050017,4.07E-05,5,0.2,1.397940009,0.0084665
1.97E-20,5.51E-05,0,0.00082055,0.0055029,9,0.111111111,1.908485019,0.010686
1.70E-11,0.000425,0,0.00065852,5.11E-06,19,0.052631579,2.557507202,0.0097666
0.039,0.012201,0.083059,0.006535,2.26E-05,4,0.25,1.204119983,0.0085934
0.00010681,0.0026167,2.10E-11,0.0033664,0.00033651,9,0.111111111,1.908485019,0.015411
0.0041069,0.0019169,0.035481,0.0012036,9.79E-06,10,0.1,2,0.0081494
3.98E-21,1.11E-05,0,0.00016583,0.0011121,17,0.058823529,2.460897843,0.0077055
6.82E-33,3.55E-07,0,5.62E-05,0.0032,8,0.125,1.806179974,0.0050419
0.0068848,0.0021539,0.014663,0.0011536,3.99E-06,10,0.1,2,0.0094812
6.99E-06,0.00017118,1.37E-12,0.00022022,2.20E-05,20,0.05,2.602059991,0.0049784
0.0014649,0.00068371,0.012655,0.0004293,3.49E-06,6,0.166666667,1.556302501,0.0010464
1.77E-21,4.97E-06,0,7.40E-05,0.00049599,8,0.125,1.806179974,0.00076104
0.055534,0.0065519,0,0.0022763,1.37E-09,7,0.142857143,1.69019608,0.010084
0.022258,0.0069635,0.047404,0.0037297,1.29E-05,6,0.166666667,1.556302501,0.011035
3.96E-07,9.69E-06,7.78E-14,1.25E-05,1.25E-06,15,0.066666667,2.352182518,0.00015855
0.001961,0.00091528,0.016942,0.0005747,4.68E-06,19,0.052631579,2.557507202,0.014047
1.20E-20,3.35E-05,0,0.0004991,0.0033471,7,0.142857143,1.69019608,0.003932
5.93E-05,0.0006544,0,0.00058386,4.04E-06,4,0.25,1.204119983,0.00044394
0.0030941,0.00096798,0.0065896,0.00051846,1.79E-06,8,0.125,1.806179974,0.002727
6.84E-05,0.001676,1.35E-11,0.0021562,0.00021553,11,0.090909091,2.08278537,0.014745
0.029915,0.013963,0.25844,0.008767,7.13E-05,5,0.2,1.397940009,0.01484
8.87E-20,0.00024833,0,0.003698,0.0248,2,0.5,0.602059991,0.0023782
3.27E-15,9.33E-06,3.03E-93,0.00016858,0.0026103,13,0.076923077,2.227886705,0.010211
0.029214,0.0091396,0.062218,0.0048952,1.69E-05,4,0.25,1.204119983,0.0064371
9.43E-05,0.0023098,1.85E-11,0.0029716,0.00029704,9,0.111111111,1.908485019,0.013604
0.0020222,0.00094384,0.01747,0.00059263,4.82E-06,18,0.055555556,2.51054501,0.013001
8.04E-21,2.25E-05,0,0.00033508,0.0022471,17,0.058823529,2.460897843,0.01557
0.066888,0.020655,0,0.0084659,2.90E-09,4,0.25,1.204119983,0.007103
0.053967,0.016883,0.11493,0.0090428,3.13E-05,4,0.25,1.204119983,0.011891
3.27E-05,0.00080225,6.44E-12,0.0010321,0.00010317,9,0.111111111,1.908485019,0.0047248
0.00079408,0.00037063,0.0068602,0.00023272,1.89E-06,18,0.055555556,2.51054501,0.0051053
1.04E-21,2.91E-06,0,4.34E-05,0.00029098,20,0.05,2.602059991,0.0027905
5.19E-09,1.22E-05,3.33E-15,5.59E-05,0.00025759,16,0.0625,2.408239965,0.0024417
0.094151,0.029455,0.20051,0.015776,5.46E-05,3,0.333333333,0.954242509,0.011669
2.53E-05,0.00062011,4.98E-12,0.00079777,7.97E-05,8,0.125,1.806179974,0.0028856
0.001598,0.00074586,0.013806,0.00046832,3.81E-06,4,0.25,1.204119983,0.00050736
3.87E-21,1.08E-05,0,0.00016129,0.0010816,15,0.066666667,2.352182518,0.0058346
2.78E-14,9.15E-05,2.16E-65,0.0022672,0.048749,3,0.333333333,0.954242509,0.011986
0.0027458,0.00085903,0.0058479,0.0004601,1.59E-06,20,0.05,2.602059991,0.015126
1.16E-05,0.00028474,2.29E-12,0.00036632,3.66E-05,11,0.090909091,2.08278537,0.0025051
0.00032059,0.00014963,0.0027697,9.40E-05,7.64E-07,18,0.055555556,2.51054501,0.0020611
9.70E-22,2.71E-06,0,4.04E-05,0.00027112,19,0.052631579,2.557507202,0.0023465
0.00014981,0.010094,0,0.0076535,2.82E-06,4,0.25,1.204119983,0.0051053
0.010362,0.0032416,0.022067,0.0017362,6.01E-06,4,0.25,1.204119983,0.0022831
2.45E-05,0.000599,4.81E-12,0.00077061,7.70E-05,18,0.055555556,2.51054501,0.014111
0.0016375,0.00076428,0.014147,0.00047989,3.90E-06,9,0.111111111,1.908485019,0.0026319
6.29E-21,1.76E-05,0,0.00026224,0.0017586,19,0.052631579,2.557507202,0.015221
2.57E-11,1.20E-05,5.61E-27,0.00012024,0.0013026,17,0.058823529,2.460897843,0.011003
0.0015532,0.00048592,0.0033079,0.00026026,9.01E-07,13,0.076923077,2.227886705,0.0036149
0.00011349,0.0027803,2.23E-11,0.0035768,0.00035754,8,0.125,1.806179974,0.012938
0.039152,0.018274,0.33824,0.011474,9.33E-05,2,0.5,0.602059991,0.0031076
4.80E-19,0.0013443,0,0.020018,0.13425,2,0.5,0.602059991,0.012874
1.63E-05,0.0028011,0,0.0028804,1.68E-05,4,0.25,1.204119983,0.0020294
0.00059949,0.00018755,0.0012767,0.00010045,3.48E-07,13,0.076923077,2.227886705,0.0013952
2.11E-05,0.00051586,4.14E-12,0.00066365,6.63E-05,19,0.052631579,2.557507202,0.01354
0.0001233,5.76E-05,0.0010653,3.61E-05,2.94E-07,18,0.055555556,2.51054501,0.00079274
2.36E-20,6.60E-05,0,0.0009821,0.0065863,7,0.142857143,1.69019608,0.0077372
5.56E-27,4.92E-06,0,3.14E-05,1.54E-05,15,0.066666667,2.352182518,0.00047565
0.033963,0.010625,0.072332,0.005691,1.97E-05,4,0.25,1.204119983,0.0074835
2.54E-05,0.00062323,5.00E-12,0.00080178,8.01E-05,18,0.055555556,2.51054501,0.014682
0.012002,0.0056016,0.10368,0.0035172,2.86E-05,7,0.142857143,1.69019608,0.011669
1.69E-20,4.74E-05,0,0.00070611,0.0047354,9,0.111111111,1.908485019,0.0091958
1.82E-07,2.49E-05,1.03E-13,4.98E-05,2.91E-05,11,0.090909091,2.08278537,0.00044394
0.0012592,0.00039395,0.0026818,0.000211,7.30E-07,16,0.0625,2.408239965,0.0044394
2.50E-05,0.00061161,4.91E-12,0.00078683,7.87E-05,13,0.076923077,2.227886705,0.0075152
0.71751,0.33489,6.1988,0.21028,0.0017107,1,1,0,0.014238
2.32E-21,6.51E-06,0,9.69E-05,0.00064988,17,0.058823529,2.460897843,0.0045028
0.058467,0.0075391,0,0.0023556,6.87E-11,7,0.142857143,1.69019608,0.012081
0.014139,0.0044235,0.030113,0.0023692,8.20E-06,8,0.125,1.806179974,0.012462
2.16E-05,0.0005288,4.25E-12,0.0006803,6.80E-05,20,0.05,2.602059991,0.015379
0.0017756,0.00082873,0.01534,0.00052036,4.23E-06,6,0.166666667,1.556302501,0.0012684
1.57E-18,0.004397,0,0.065478,0.43912,1,1,0,0.010528
4.98E-13,1.39E-05,1.03E-55,0.00016187,0.0017037,17,0.058823529,2.460897843,0.012335
0.00066335,0.00020753,0.0014127,0.00011115,3.85E-07,19,0.052631579,2.557507202,0.0032978
1.58E-05,0.00038706,3.11E-12,0.00049795,4.98E-05,20,0.05,2.602059991,0.011257
0.014782,0.0068992,0.1277,0.004332,3.52E-05,6,0.166666667,1.556302501,0.010559
7.72E-21,2.16E-05,0,0.000322,0.0021594,7,0.142857143,1.69019608,0.0025368
1.16E-19,2.52E-06,0,5.94E-05,0.00096446,15,0.066666667,2.352182518,0.0042491
0.00014967,4.68E-05,0.00031875,2.51E-05,8.68E-08,20,0.05,2.602059991,0.00082445
6.87E-05,0.0016839,1.35E-11,0.0021664,0.00021655,6,0.166666667,1.556302501,0.0044077
8.85E-05,4.13E-05,0.00076486,2.59E-05,2.11E-07,19,0.052631579,2.557507202,0.0006342
3.29E-20,9.21E-05,0,0.0013713,0.0091966,8,0.125,1.806179974,0.014111
3.19E-07,0.00061925,3.38E-81,0.0012777,0.00035873,14,0.071428571,2.292256071,0.015379
0.011099,0.0034721,0.023637,0.0018597,6.43E-06,10,0.1,2,0.015284
1.77E-05,0.00043309,3.48E-12,0.00055717,5.57E-05,12,0.083333333,2.158362492,0.0045345
0.51297,0.23942,4.4316,0.15033,0.001223,1,1,0,0.010179
2.63E-21,7.36E-06,0,0.00010957,0.00073481,18,0.055555556,2.51054501,0.0057078
5.04E-09,2.34E-05,1.26E-15,0.00012783,0.00076889,9,0.111111111,1.908485019,0.0021563
0.0045643,0.0014279,0.0097205,0.0007648,2.65E-06,15,0.066666667,2.352182518,0.014143
2.12E-06,5.19E-05,4.17E-13,6.68E-05,6.68E-06,19,0.052631579,2.557507202,0.0013635
0.01435,0.0066975,0.12397,0.0042053,3.42E-05,7,0.142857143,1.69019608,0.013952
2.15E-21,6.02E-06,0,8.96E-05,0.0006012,11,0.090909091,2.08278537,0.001744
8.08E-37,5.51E-07,0,3.58E-05,0.00098876,15,0.066666667,2.352182518,0.0032344
0.0054041,0.0016906,0.011509,0.00090551,3.13E-06,7,0.142857143,1.69019608,0.0036466
4.29E-06,0.00010499,8.43E-13,0.00013507,1.35E-05,18,0.055555556,2.51054501,0.0024734
0.0019531,0.00091161,0.016874,0.00057239,4.66E-06,3,0.333333333,0.954242509,0.00034881
1.10E-20,3.09E-05,0,0.00045953,0.0030818,10,0.1,2,0.0073884
2.02E-26,3.42E-05,0,0.0005758,0.0031713,12,0.083333333,2.158362492,0.011828
0.0048096,0.0015047,0.010243,0.0008059,2.79E-06,13,0.076923077,2.227886705,0.011194
3.07E-06,7.52E-05,6.04E-13,9.68E-05,9.67E-06,20,0.05,2.602059991,0.002188
0.0091344,0.0042634,0.078914,0.002677,2.18E-05,9,0.111111111,1.908485019,0.014682
1.19E-20,3.34E-05,0,0.00049701,0.0033331,10,0.1,2,0.0079909
0.00048328,0.00031432,0.025385,0.00019659,4.20E-07,10,0.1,2,0.0011098
0.0024625,0.00077038,0.0052444,0.00041262,1.43E-06,12,0.083333333,2.158362492,0.0048833
0.00018581,0.004552,3.65E-11,0.0058562,0.00058539,4,0.25,1.204119983,0.0052955
0.0011819,0.00055165,0.010211,0.00034638,2.82E-06,19,0.052631579,2.557507202,0.0084665
1.77E-21,4.97E-06,0,7.40E-05,0.00049599,8,0.125,1.806179974,0.00076104
6.40E-28,1.06E-05,0,0.00030784,0.0040664,8,0.125,1.806179974,0.0045979
0.0072436,0.0022661,0.015427,0.0012137,4.20E-06,12,0.083333333,2.158362492,0.014365
8.23E-06,0.00020171,1.62E-12,0.0002595,2.59E-05,20,0.05,2.602059991,0.0058663
0.00071023,0.00033149,0.0061359,0.00020814,1.69E-06,9,0.111111111,1.908485019,0.0011416
4.73E-20,0.00013244,0,0.0019722,0.013227,2,0.5,0.602059991,0.0012684
2.65E-51,6.30E-08,0,1.90E-05,0.001406,20,0.05,2.602059991,0.010242
0.06548,0.020485,0.13945,0.010972,3.80E-05,4,0.25,1.204119983,0.014428
0.0040411,0.099,7.95E-10,0.12736,0.012731,1,1,0,0.0071981
0.0026155,0.0012207,0.022595,0.00076649,6.24E-06,17,0.058823529,2.460897843,0.014999
2.89E-21,8.09E-06,0,0.00012053,0.00080829,6,0.166666667,1.556302501,0.00069762
0.0015139,0.0024167,0,0.0015344,8.37E-07,10,0.1,2,0.0074835
0.0010652,0.00033324,0.0022685,0.00017849,6.18E-07,19,0.052631579,2.557507202,0.0052955
6.92E-05,0.001696,1.36E-11,0.0021819,0.00021811,9,0.111111111,1.908485019,0.0099886
0.0014266,0.00066586,0.012325,0.00041809,3.40E-06,17,0.058823529,2.460897843,0.0081811
1.66E-18,0.0046354,0,0.069029,0.46293,1,1,0,0.011098
9.28E-05,3.78E-05,0.00069367,2.26E-05,1.25E-07,9,0.111111111,1.908485019,0.00012684
0.022603,0.0070713,0.048138,0.0037874,1.31E-05,7,0.142857143,1.69019608,0.015252
1.48E-05,0.00036209,2.91E-12,0.00046583,4.66E-05,18,0.055555556,2.51054501,0.0085299
0.0058168,0.0027149,0.050253,0.0017047,1.39E-05,10,0.1,2,0.011542
3.45E-20,9.66E-05,0,0.0014391,0.0096512,8,0.125,1.806179974,0.014808
0.11395,0.013545,0,0.0046375,2.00E-09,5,0.2,1.397940009,0.01075
0.089801,0.028094,0.19125,0.015047,5.21E-05,3,0.333333333,0.954242509,0.01113
7.74E-06,0.00018967,1.52E-12,0.00024401,2.44E-05,19,0.052631579,2.557507202,0.0049784
0.0074148,0.0034608,0.064058,0.002173,1.77E-05,10,0.1,2,0.014713
6.44E-21,1.80E-05,0,0.00026867,0.0018018,14,0.071428571,2.292256071,0.0084665
0.0020596,0.00015932,0,4.86E-05,2.54E-13,18,0.055555556,2.51054501,0.0014269
0.032236,0.010085,0.068654,0.0054016,1.87E-05,3,0.333333333,0.954242509,0.0039954
3.03E-05,0.00074277,5.96E-12,0.00095557,9.55E-05,16,0.0625,2.408239965,0.013825
0.0047941,0.0022376,0.041417,0.001405,1.14E-05,1,1,0,9.51E-05
1.20E-20,3.35E-05,0,0.00049948,0.0033497,13,0.076923077,2.227886705,0.013572
0.049027,0.0229,0.47816,0.014287,9.89E-05,1,1,0,0.00095129
0.00034113,0.00010672,0.0007265,5.72E-05,1.98E-07,18,0.055555556,2.51054501,0.0015221
1.70E-05,0.00041738,3.35E-12,0.00053696,5.37E-05,16,0.0625,2.408239965,0.0077689
0.0061808,0.0028848,0.053397,0.0018114,1.47E-05,11,0.090909091,2.08278537,0.01484
4.05E-20,0.0001134,0,0.0016887,0.011325,4,0.25,1.204119983,0.0043442
7.57E-06,0.0055321,9.55E-13,0.016885,0.031543,3,0.333333333,0.954242509,0.015855
0.78519,0.24564,1.6722,0.13157,0.00045525,1,1,0,0.010813
5.38E-05,0.0013171,1.06E-11,0.0016944,0.00016938,10,0.1,2,0.0095764
0.046543,0.021723,0.40209,0.01364,0.00011097,4,0.25,1.204119983,0.014777
2.07E-20,5.80E-05,0,0.00086438,0.0057968,9,0.111111111,1.908485019,0.011257
0.00037784,0.0034853,9.29E-05,0.0050835,0.0022443,2,0.5,0.602059991,0.0015221
0.01663,0.0052026,0.035417,0.0027865,9.64E-06,3,0.333333333,0.954242509,0.0020611
7.14E-05,0.0017499,1.40E-11,0.0022512,0.00022503,9,0.111111111,1.908485019,0.010306
0.0073989,0.0034533,0.06392,0.0021683,1.76E-05,10,0.1,2,0.014682
1.10E-21,3.07E-06,0,4.57E-05,0.00030664,17,0.058823529,2.460897843,0.0021246
0.00081011,0.00080075,0.0046437,0.00066123,3.81E-05,10,0.1,2,0.0044394
0.0085824,0.002685,0.018278,0.0014381,4.98E-06,11,0.090909091,2.08278537,0.014301
0.00055187,0.01352,1.09E-10,0.017393,0.0017386,1,1,0,0.000983
0.0021378,0.0009978,0.018469,0.00062651,5.10E-06,15,0.066666667,2.352182518,0.0095446
2.00E-21,5.59E-06,0,8.33E-05,0.00055845,15,0.066666667,2.352182518,0.0030124
8.77E-12,1.63E-05,2.39E-32,0.00018175,0.0021053,10,0.1,2,0.0058663
0.0038642,0.0012089,0.0082297,0.0006475,2.24E-06,17,0.058823529,2.460897843,0.015379
6.54E-05,0.0016021,1.29E-11,0.0020611,0.00020603,7,0.142857143,1.69019608,0.0057078
0.00011837,5.52E-05,0.0010226,3.47E-05,2.82E-07,18,0.055555556,2.51054501,0.00076104
3.03E-19,0.00084762,0,0.012622,0.08465,2,0.5,0.602059991,0.0081177
2.65E-11,0.00023568,0,0.00097516,0.00099385,10,0.1,2,0.0077372
0.0092334,0.0028886,0.019664,0.0015472,5.35E-06,10,0.1,2,0.012716
0.00049624,0.012157,9.76E-11,0.01564,0.0015634,4,0.25,1.204119983,0.014143
0.0039631,0.0018497,0.034238,0.0011614,9.45E-06,5,0.2,1.397940009,0.001966
5.19E-21,1.45E-05,0,0.00021645,0.0014516,20,0.05,2.602059991,0.013921
4.11E-19,1.17E-05,3.04E-238,0.00047034,0.013145,4,0.25,1.204119983,0.0049467
0.64703,0.20242,1.378,0.10842,0.00037515,1,1,0,0.0089105
0.00013915,0.0034089,2.74E-11,0.0043855,0.00043838,7,0.142857143,1.69019608,0.012145
0.0037823,0.0017654,0.032676,0.0011085,9.02E-06,13,0.076923077,2.227886705,0.012684
5.82E-21,1.63E-05,0,0.00024274,0.0016279,13,0.076923077,2.227886705,0.0065956
2.23E-09,0.00056281,5.46E-33,0.0036889,0.020082,5,0.2,1.397940009,0.015538
0.037993,0.011886,0.080914,0.0063662,2.20E-05,2,0.5,0.602059991,0.0020928
1.38E-05,0.00033921,2.72E-12,0.00043639,4.36E-05,9,0.111111111,1.908485019,0.0019977
0.011251,0.0052515,0.097203,0.0032974,2.68E-05,7,0.142857143,1.69019608,0.01094
5.09E-21,1.43E-05,0,0.00021232,0.0014239,14,0.071428571,2.292256071,0.0066908
2.67E-16,0.0021544,0,0.0092023,0.002971,5,0.2,1.397940009,0.014111
0.0058042,0.0018158,0.012361,0.00097256,3.37E-06,13,0.076923077,2.227886705,0.013508
2.88E-05,0.00070451,5.66E-12,0.00090634,9.06E-05,13,0.076923077,2.227886705,0.0086568
0.00040725,0.00019008,0.0035183,0.00011935,9.71E-07,19,0.052631579,2.557507202,0.0029173
2.21E-19,0.00061806,0,0.0092038,0.061724,3,0.333333333,0.954242509,0.013318
1.39E-08,0.00047529,0,0.0012079,0.00045285,7,0.142857143,1.69019608,0.0037735
0.0021592,0.00067549,0.0045984,0.0003618,1.25E-06,17,0.058823529,2.460897843,0.0085934
0.0016244,0.039796,3.19E-10,0.051198,0.0051177,2,0.5,0.602059991,0.011574
0.084296,0.039344,0.72825,0.024704,0.00020098,2,0.5,0.602059991,0.0066908
1.72E-21,4.81E-06,0,7.17E-05,0.00048055,17,0.058823529,2.460897843,0.0033295
5.48E-16,0.00066453,0,0.0016249,5.44E-05,10,0.1,2,0.0073567
0.0052278,0.0016355,0.011134,0.00087599,3.03E-06,14,0.071428571,2.292256071,0.014111
6.32E-06,0.0001548,1.24E-12,0.00019915,1.99E-05,18,0.055555556,2.51054501,0.0036466
0.010187,0.0047549,0.088011,0.0029856,2.43E-05,4,0.25,1.204119983,0.0032344
9.85E-21,2.76E-05,0,0.00041075,0.0027546,11,0.090909091,2.08278537,0.0079909
2.74E-08,0.00049265,0,0.00079358,3.03E-05,14,0.071428571,2.292256071,0.0073567
0.21011,0.065733,0.44748,0.035207,0.00012182,2,0.5,0.602059991,0.011574
5.22E-05,0.0012778,1.03E-11,0.0016439,0.00016433,10,0.1,2,0.009291
0.0028556,0.0013328,0.024671,0.00083688,6.81E-06,13,0.076923077,2.227886705,0.0095764
1.03E-20,2.87E-05,0,0.00042765,0.002868,14,0.071428571,2.292256071,0.013477
0.00087914,0.00015883,1.02E-50,6.00E-05,7.23E-10,6,0.166666667,1.556302501,0.00022197
0.0027006,0.00084487,0.0057514,0.00045251,1.57E-06,18,0.055555556,2.51054501,0.01205
0.00010626,0.0026031,2.09E-11,0.0033489,0.00033476,8,0.125,1.806179974,0.012113
0.033658,0.01571,0.29078,0.009864,8.02E-05,4,0.25,1.204119983,0.010686
5.66E-20,0.00015856,0,0.0023612,0.015835,6,0.166666667,1.556302501,0.013667
2.18E-13,0.0047366,1.58E-303,0.068315,0.70987,1,1,0,0.015791
0.0041549,0.0012998,0.0088487,0.0006962,2.41E-06,15,0.066666667,2.352182518,0.012874
2.86E-06,7.00E-05,5.62E-13,9.00E-05,9.00E-06,18,0.055555556,2.51054501,0.0016489
0.0092774,0.0043301,0.08015,0.0027189,2.21E-05,6,0.166666667,1.556302501,0.0066273
6.92E-21,1.94E-05,0,0.0002885,0.0019348,11,0.090909091,2.08278537,0.0056126
0.00067127,0.000806,0.0032773,0.00058194,3.57E-06,20,0.05,2.602059991,0.012684
0.27574,0.086263,0.58724,0.046203,0.00015987,2,0.5,0.602059991,0.015189
5.08E-05,0.0012448,9.99E-12,0.0016014,0.00016008,12,0.083333333,2.158362492,0.013033
0.71911,0.33564,6.2126,0.21074,0.0017145,1,1,0,0.014269
5.38E-21,1.51E-05,0,0.0002244,0.0015049,15,0.066666667,2.352182518,0.0081177
6.71E-11,4.76E-05,6.70E-62,0.00026782,0.00091204,19,0.052631579,2.557507202,0.012145
0.00012792,4.00E-05,0.00027244,2.14E-05,7.42E-08,18,0.055555556,2.51054501,0.00057078
1.73E-05,0.000425,3.41E-12,0.00054676,5.47E-05,14,0.071428571,2.292256071,0.0060566
0.00037184,0.00017355,0.0032124,0.00010897,8.87E-07,19,0.052631579,2.557507202,0.0026636
1.58E-20,4.43E-05,0,0.00065985,0.0044252,9,0.111111111,1.908485019,0.0085934
0.0012557,0.0012557,0.0070105,0.0010446,6.43E-05,7,0.142857143,1.69019608,0.0034564
0.004491,0.001405,0.0095646,0.00075252,2.60E-06,11,0.090909091,2.08278537,0.0074835
0.0023855,0.058441,4.69E-10,0.075183,0.0075154,1,1,0,0.0042491
0.024858,0.011602,0.21476,0.007285,5.93E-05,3,0.333333333,0.954242509,0.0044394
4.45E-21,1.24E-05,0,0.00018539,0.0012433,20,0.05,2.602059991,0.011923
3.79E-09,0.00032134,0,0.00051724,1.38E-05,12,0.083333333,2.158362492,0.0033929
0.28552,0.089325,0.60808,0.047843,0.00016555,1,1,0,0.003932
4.64E-05,0.0011361,9.12E-12,0.0014616,0.0001461,9,0.111111111,1.908485019,0.0066908
0.0054254,0.0025322,0.046871,0.00159,1.29E-05,9,0.111111111,1.908485019,0.0087202
7.39E-23,2.07E-07,0,3.08E-06,2.07E-05,16,0.0625,2.408239965,0.00012684
0.0033769,0.0042849,0.02008,0.0034694,9.15E-05,5,0.2,1.397940009,0.0051687
0.097477,0.030495,0.2076,0.016333,5.65E-05,3,0.333333333,0.954242509,0.012081
2.45E-06,6.01E-05,4.82E-13,7.73E-05,7.73E-06,15,0.066666667,2.352182518,0.000983
0.0019078,0.00089047,0.016482,0.00055912,4.55E-06,14,0.071428571,2.292256071,0.0074201
9.89E-21,2.77E-05,0,0.00041225,0.0027647,12,0.083333333,2.158362492,0.0095446
4.82E-34,1.99E-07,0,3.29E-05,0.0019066,3,0.333333333,0.954242509,0.00041223
0.0014231,0.00044522,0.0030309,0.00023846,8.25E-07,12,0.083333333,2.158362492,0.0028222
4.49E-05,0.0010993,8.82E-12,0.0014143,0.00014137,11,0.090909091,2.08278537,0.0096715
