Receptor_measurement1,Receptor_measurement2,Receptor_measurement4,Receptor_measurement5,Wind_speed,Source_Location_X,Source_Location_Y
1.40E-05,0.00034243,0.00044053,4.40E-05,16,180,180
0.0074377,0.0034715,0.0021797,1.77E-05,9,100,100
3.33E-21,9.32E-06,0.00013877,0.00093062,19,300,300
0.00028877,0.00033893,0.00026996,6.70E-06,7,121,133
0.025789,0.008068,0.0043213,1.50E-05,5,70,70
9.94E-05,0.002435,0.0031326,0.00031314,6,180,180
0.0030004,0.0014004,0.0008793,7.15E-06,7,100,100
4.93E-21,1.38E-05,0.00020541,0.0013776,17,300,300
3.40E-09,0.00019374,0.001459,0.011959,6,63,336
0.0012437,0.00038908,0.00020839,7.21E-07,18,70,70
4.14E-05,0.0010154,0.0013062,0.00013057,8,180,180
0.016679,0.0077849,0.0048881,3.98E-05,4,100,100
4.48E-21,1.25E-05,0.00018671,0.0012521,15,300,300
0.00097756,0.00091592,0.00070251,1.70E-05,18,103,128
0.024315,0.007607,0.0040743,1.41E-05,5,70,70
2.93E-05,0.00071871,0.00092462,9.24E-05,14,180,180
0.51137,0.23868,0.14986,0.0012192,1,100,100
4.23E-20,0.00011846,0.0017641,0.01183,6,300,300
5.82E-20,0.00016847,0.00057017,5.00E-05,8,381,214
0.023671,0.0074053,0.0039663,1.37E-05,5,70,70
5.01E-05,0.0012284,0.0015803,0.00015797,13,180,180
0.001527,0.00071271,0.00044751,3.64E-06,15,100,100
1.33E-19,0.0003723,0.0055442,0.037181,3,300,300
1.71E-13,1.80E-07,1.50E-06,1.14E-05,20,133,322
0.0053001,0.0016581,0.00088809,3.07E-06,13,70,70
2.36E-05,0.00057853,0.00074428,7.44E-05,7,180,180
0.0023783,0.0011101,0.00069699,5.67E-06,16,100,100
5.16E-21,1.44E-05,0.00021497,0.0014416,17,300,300
0.0010151,0.00305,0.0018525,2.42E-07,11,336,111
0.4421,0.13831,0.074079,0.00025633,1,70,70
2.67E-06,6.54E-05,8.42E-05,8.41E-06,20,180,180
0.0053046,0.0024758,0.0015546,1.26E-05,12,100,100
9.65E-22,2.70E-06,4.03E-05,0.00026993,7,300,300
0.00082011,0.0011056,0.00090249,2.36E-05,17,128,136
0.00059164,0.00018509,9.91E-05,3.43E-07,12,70,70
4.06E-05,0.00099491,0.0012799,0.00012794,8,180,180
0.0022032,0.0010283,0.00064567,5.25E-06,13,100,100
6.25E-21,1.75E-05,0.0002606,0.0017477,19,300,300
0.0057782,0.0015905,0.00080267,3.37E-07,13,214,79
0.0007266,0.00022731,0.00012175,4.21E-07,15,70,70
2.46E-07,6.04E-06,7.77E-06,7.76E-07,17,180,180
0.0012626,0.00058932,0.00037003,3.01E-06,18,100,100
4.74E-21,1.33E-05,0.00019777,0.0013263,19,300,300
1.52E-12,0.00045733,0.0014288,0.00033099,11,322,221
0.0032123,0.0010049,0.00053825,1.86E-06,9,70,70
4.43E-06,0.00010855,0.00013964,1.40E-05,15,180,180
0.018022,0.0084117,0.0052816,4.30E-05,6,100,100
8.07E-21,2.26E-05,0.00033644,0.0022563,17,300,300
0.00033735,0.0019081,0.00219,0.00027357,2,111,174
0.0050516,0.0015804,0.00084646,2.93E-06,14,70,70
6.84E-05,0.001676,0.0021562,0.00021553,11,180,180
0.63442,0.29611,0.18592,0.0015126,1,100,100
1.14E-19,0.00031933,0.0047553,0.031891,3,300,300
1.05E-05,1.66E-05,1.39E-05,3.80E-07,14,136,139
0.16464,0.051506,0.027587,9.55E-05,2,70,70
0.0016912,0.041432,0.053302,0.0053281,1,180,180
0.0015061,0.00070297,0.00044139,3.59E-06,20,100,100
2.24E-20,6.27E-05,0.00093373,0.0062619,8,300,300
6.04E-13,6.94E-06,0.00011915,0.0020922,10,79,383
0.91874,0.28742,0.15395,0.00053268,1,70,70
8.06E-05,0.0019747,0.0025404,0.00025394,6,180,180
0.022372,0.010442,0.0065565,5.33E-05,5,100,100
3.66E-20,0.00010244,0.0015255,0.01023,7,300,300
9.14E-06,0.00024975,0.00028901,1.20E-05,17,221,168
0.012594,0.0039399,0.0021102,7.30E-06,7,70,70
4.39E-05,0.0010747,0.0013826,0.00013821,14,180,180
0.0025656,0.0011975,0.00075188,6.12E-06,16,100,100
7.78E-21,2.18E-05,0.00032443,0.0021757,13,300,300
5.73E-16,1.48E-06,2.69E-05,0.00042053,18,174,352
0.0028423,0.00088919,0.00047626,1.65E-06,16,70,70
0.0020428,0.050045,0.064383,0.0064357,2,180,180
0.0059676,0.0027853,0.0017489,1.42E-05,8,100,100
6.30E-21,1.76E-05,0.00026263,0.0017613,14,300,300
0.00022309,0.0011975,0.0012901,0.00010011,11,139,166
0.0014161,0.00044302,0.00023728,8.21E-07,20,70,70
0.0021763,0.053316,0.068591,0.0068564,2,180,180
0.002809,0.0013111,0.00082322,6.70E-06,16,100,100
1.05E-20,2.93E-05,0.00043683,0.0029295,11,300,300
0.043137,0.0038305,0.0013921,2.02E-10,13,383,62
0.012664,0.003962,0.0021221,7.34E-06,4,70,70
0.00030335,0.0074315,0.0095606,0.00095569,5,180,180
0.19855,0.092673,0.058189,0.00047339,2,100,100
2.64E-21,7.38E-06,0.00010987,0.00073684,17,300,300
9.57E-11,7.47E-05,0.00047694,0.0021726,11,168,296
0.001583,0.00049525,0.00026526,9.18E-07,12,70,70
6.56E-05,0.0016082,0.0020689,0.00020681,8,180,180
0.0014924,0.00069655,0.00043736,3.56E-06,11,100,100
1.54E-20,4.30E-05,0.00064098,0.0042986,2,300,300
8.23E-30,3.49E-05,0.00068732,0.0041845,12,352,294
0.008275,0.0025888,0.0013866,4.80E-06,8,70,70
0.00018396,0.0045066,0.0057977,0.00057954,3,180,180
0.0016375,0.00076428,0.00047989,3.90E-06,9,100,100
7.09E-21,1.99E-05,0.00029584,0.001984,18,300,300
2.07E-10,0.001085,0.0091548,0.062415,3,166,313
0.10592,0.033137,0.017748,6.14E-05,1,70,70
3.76E-06,9.21E-05,0.00011843,1.18E-05,17,180,180
0.16659,0.077756,0.048823,0.00039719,2,100,100
2.86E-20,8.00E-05,0.0011914,0.0079899,7,300,300
0.014467,0.010311,0.0075715,0.00020581,3,62,121
0.0058947,0.0018441,0.00098772,3.42E-06,10,70,70
3.17E-05,0.00077676,0.0009993,9.99E-05,13,180,180
0.026527,0.012381,0.0077741,6.32E-05,5,100,100
1.02E-20,2.84E-05,0.00042337,0.0028393,15,300,300
1.28E-18,9.69E-06,9.53E-05,0.00035411,16,296,283
0.023794,0.0074437,0.0039869,1.38E-05,3,70,70
0.00017548,0.0042989,0.0055306,0.00055284,7,180,180
0.0029319,0.0013684,0.00085924,6.99E-06,11,100,100
2.88E-21,8.07E-06,0.00012019,0.00080605,19,300,300
3.05E-19,1.81E-06,1.80E-05,6.91E-05,16,294,284
0.010793,0.0033767,0.0018086,6.26E-06,8,70,70
0.0071921,0.17619,0.22667,0.022658,1,180,180
0.10068,0.046989,0.029504,0.00024003,2,100,100
9.46E-21,2.65E-05,0.00039445,0.0026453,1,300,300
3.80E-27,3.70E-06,0.00011171,0.0016417,15,313,324
0.005827,0.001823,0.00097638,3.38E-06,7,70,70
1.37E-05,0.00033582,0.00043202,4.32E-05,20,180,180
0.010925,0.0050993,0.0032018,2.60E-05,7,100,100
5.04E-21,1.41E-05,0.00021006,0.0014087,13,300,300
0.085954,0.020774,0.0090337,2.65E-06,4,121,35
0.014319,0.0044797,0.0023994,8.30E-06,8,70,70
2.39E-05,0.00058593,0.00075379,7.53E-05,19,180,180
0.28605,0.13351,0.08383,0.00068199,1,100,100
2.37E-20,6.62E-05,0.00098612,0.0066133,8,300,300
0.001671,0.00081394,0.00043859,8.81E-08,14,283,95
0.0052448,0.0016408,0.00087883,3.04E-06,6,70,70
2.17E-05,0.00053156,0.00068385,6.84E-05,19,180,180
0.0021751,0.0010152,0.00063744,5.19E-06,12,100,100
2.01E-18,0.0056287,0.08382,0.56213,1,300,300
2.55E-23,1.24E-05,0.00037619,0.0065331,10,284,335
0.10106,0.031616,0.016934,5.86E-05,3,70,70
1.28E-05,0.00031358,0.00040341,4.03E-05,11,180,180
0.0014222,0.00066382,0.00041681,3.39E-06,20,100,100
1.44E-19,0.00040229,0.0059907,0.040175,4,300,300
1.04E-05,0.0017954,0.0016954,4.43E-06,9,324,147
0.008925,0.0027921,0.0014955,5.17E-06,11,70,70
2.56E-05,0.00062726,0.00080697,8.07E-05,18,180,180
0.0018026,0.00084135,0.00052828,4.30E-06,17,100,100
4.01E-21,1.12E-05,0.00016718,0.0011212,16,300,300
2.34E-09,7.75E-05,0.00059865,0.005353,8,35,346
0.10515,0.032896,0.017619,6.10E-05,3,70,70
0.00021758,0.0053304,0.0068575,0.00068548,3,180,180
0.012912,0.0060266,0.003784,3.08E-05,5,100,100
2.46E-21,6.90E-06,0.0001027,0.00068872,13,300,300
0.0019642,0.016803,0.021672,0.004558,3,95,187
0.0066999,0.002096,0.0011227,3.88E-06,12,70,70
4.52E-06,0.00011073,0.00014246,1.42E-05,16,180,180
0.0019105,0.00089172,0.0005599,4.56E-06,15,100,100
7.54E-21,2.11E-05,0.00031458,0.0021097,11,300,300
7.13E-47,3.23E-07,8.22E-05,0.0056755,9,335,387
0.0062631,0.0019594,0.0010495,3.63E-06,10,70,70
0.00011771,0.0028838,0.0037099,0.00037085,7,180,180
0.018999,0.0088675,0.0055678,4.53E-05,3,100,100
5.26E-21,1.47E-05,0.00021941,0.0014714,20,300,300
0.34858,0.080289,0.033311,4.20E-06,2,147,30
0.0018216,0.00056988,0.00030523,1.06E-06,15,70,70
0.00030597,0.0074959,0.0096434,0.00096396,4,180,180
0.002635,0.0012298,0.00077221,6.28E-06,15,100,100
5.89E-22,1.65E-06,2.45E-05,0.0001646,15,300,300
0.0082911,0.00094745,0.00036442,4.38E-10,19,346,62
0.0021696,0.00067874,0.00036354,1.26E-06,15,70,70
1.39E-07,3.41E-06,4.38E-06,4.38E-07,16,180,180
0.0027092,0.0012645,0.00079395,6.46E-06,16,100,100
3.40E-20,9.53E-05,0.0014189,0.0095157,6,300,300
4.30E-05,7.51E-05,5.95E-05,7.03E-07,14,187,133
0.016694,0.0052226,0.0027972,9.68E-06,4,70,70
6.78E-07,1.66E-05,2.14E-05,2.13E-06,17,180,180
0.003275,0.0015286,0.00095977,7.81E-06,9,100,100
7.98E-21,2.23E-05,0.00033282,0.002232,8,300,300
0.26874,0.02221,0.0079586,7.96E-10,5,387,61
0.0081067,0.0025361,0.0013584,4.70E-06,11,70,70
4.70E-05,0.0011509,0.0014806,0.000148,6,180,180
0.0097213,0.0045373,0.002849,2.32E-05,6,100,100
3.89E-19,0.0010893,0.016222,0.10879,2,300,300
0.0019022,0.0019924,0.0016817,0.00011121,10,30,140
0.0012204,0.00038179,0.00020449,7.08E-07,20,70,70
0.0084916,0.20803,0.26763,0.026752,1,180,180
0.002628,0.0012266,0.00077017,6.27E-06,16,100,100
3.45E-21,9.65E-06,0.00014366,0.00096341,18,300,300
6.23E-07,0.00080038,0.0030193,0.0094312,5,62,286
0.022368,0.0069978,0.003748,1.30E-05,7,70,70
0.00021932,0.005373,0.0069124,0.00069097,5,180,180
0.53214,0.24837,0.15595,0.0012687,1,100,100
1.19E-20,3.32E-05,0.00049481,0.0033184,13,300,300
0.0016423,0.0071046,0.0074119,0.00053612,6,133,163
0.0085634,0.002679,0.0014349,4.97E-06,11,70,70
0.0014642,0.035871,0.046148,0.004613,2,180,180
0.0015317,0.00071489,0.00044888,3.65E-06,17,100,100
1.48E-21,4.15E-06,6.17E-05,0.00041402,19,300,300
1.10E-06,0.00013445,0.0003224,0.0004288,15,61,249
0.0036651,0.0011466,0.00061413,2.13E-06,13,70,70
0.00012319,0.003018,0.0038826,0.00038811,5,180,180
4.43E-05,2.07E-05,1.30E-05,1.06E-07,19,100,100
2.12E-18,0.0059466,0.088554,0.59387,1,300,300
9.78E-05,3.30E-05,1.82E-05,4.16E-08,18,140,84
0.0016413,0.00051347,0.00027502,9.52E-07,17,70,70
6.84E-06,0.00016751,0.0002155,2.15E-05,17,180,180
0.0026492,0.0012365,0.00077637,6.32E-06,15,100,100
3.64E-21,1.02E-05,0.00015164,0.001017,15,300,300
2.25E-33,2.56E-06,0.00043503,0.0255,5,286,398
0.013929,0.0043577,0.002334,8.08E-06,9,70,70
8.11E-05,0.0019868,0.002556,0.0002555,6,180,180
0.16779,0.078315,0.049174,0.00040005,2,100,100
2.05E-20,5.74E-05,0.00085464,0.0057315,9,300,300
0.0016415,0.0016887,0.0012402,1.31E-05,12,163,124
0.022738,0.0071136,0.00381,1.32E-05,4,70,70
0.00050736,0.01243,0.015991,0.0015984,4,180,180
0.0014108,0.00065846,0.00041344,3.36E-06,16,100,100
4.63E-21,1.30E-05,0.0001932,0.0012957,14,300,300
6.65E-05,0.12521,0.22524,0.030712,1,249,199
0.0098321,0.0030759,0.0016475,5.70E-06,10,70,70
7.12E-07,1.74E-05,2.24E-05,2.24E-06,20,180,180
0.0028445,0.0013276,0.00083361,6.78E-06,10,100,100
5.11E-22,1.43E-06,2.13E-05,0.00014289,19,300,300
2.22E-05,0.00045519,0.00071987,0.00030284,4,84,208
0.0048871,0.0015289,0.0008189,2.83E-06,14,70,70
1.87E-05,0.00045732,0.00058834,5.88E-05,12,180,180
0.1634,0.076264,0.047886,0.00038957,2,100,100
2.85E-19,0.00079795,0.011883,0.07969,2,300,300
0.067344,0.011353,0.0044109,8.22E-10,5,398,73
0.0030448,0.00095254,0.00051019,1.77E-06,11,70,70
2.94E-06,7.20E-05,9.26E-05,9.25E-06,20,180,180
0.0008582,0.00040056,0.00025151,2.05E-06,18,100,100
6.89E-21,1.93E-05,0.00028731,0.0019268,9,300,300
1.90E-06,0.0010627,0.0027712,0.0031585,5,124,245
0.068215,0.021341,0.01143,3.96E-05,4,70,70
3.63E-06,8.90E-05,0.0001145,1.14E-05,14,180,180
0.0014418,0.00067293,0.00042253,3.44E-06,15,100,100
6.13E-22,1.72E-06,2.56E-05,0.00017145,18,300,300
1.2442,0.35121,0.17956,0.00010523,1,199,79
0.0051761,0.0016193,0.00086731,3.00E-06,11,70,70
3.17E-05,0.00077657,0.00099905,9.99E-05,14,180,180
0.016113,0.0075208,0.0047222,3.84E-05,6,100,100
2.18E-20,6.10E-05,0.00090908,0.0060966,8,300,300
0.00023039,0.0090853,0.011578,0.00081815,4,208,177
0.0022481,0.00070331,0.0003767,1.30E-06,13,70,70
6.74E-05,0.0016508,0.0021237,0.00021229,11,180,180
0.35956,0.16782,0.10537,0.00085725,1,100,100
6.34E-20,0.00017747,0.0026428,0.017724,5,300,300
0.0052074,0.0021637,0.0013174,1.11E-05,11,73,93
0.0044915,0.0014051,0.0007526,2.60E-06,9,70,70
0.0067114,0.16442,0.21152,0.021144,1,180,180
0.002216,0.0010343,0.00064943,5.28E-06,16,100,100
5.39E-20,0.00015098,0.0022484,0.015078,5,300,300
0.22994,0.040441,0.017272,8.39E-07,3,245,58
0.010873,0.0034017,0.001822,6.30E-06,6,70,70
1.26E-05,0.00030892,0.00039743,3.97E-05,12,180,180
0.0019017,0.00088757,0.0005573,4.53E-06,20,100,100
2.20E-21,6.16E-06,9.17E-05,0.00061503,20,300,300
3.18E-06,0.00025994,0.00054875,0.00050057,9,79,235
0.00071068,0.00022233,0.00011908,4.12E-07,18,70,70
3.20E-06,7.85E-05,0.00010099,1.01E-05,20,180,180
0.0011088,0.00051754,0.00032496,2.64E-06,14,100,100
9.46E-21,2.65E-05,0.00039445,0.0026453,15,300,300
3.35E-07,0.00035125,0.00082248,0.00050057,15,177,228
0.0056625,0.0017715,0.00094882,3.28E-06,14,70,70
2.71E-05,0.00066291,0.00085283,8.52E-05,15,180,180
0.04065,0.018973,0.011913,9.69E-05,4,100,100
1.49E-21,4.17E-06,6.21E-05,0.00041663,20,300,300
3.25E-07,0.00011893,0.00031993,0.00046353,9,93,253
0.0020436,0.00063932,0.00034242,1.18E-06,20,70,70
5.36E-06,0.00013128,0.00016889,1.69E-05,14,180,180
0.0051202,0.0023898,0.0015005,1.22E-05,7,100,100
7.68E-21,2.15E-05,0.00032006,0.0021464,17,300,300
1.12E-05,0.00030384,0.00053864,0.00035833,16,58,222
0.012138,0.0037975,0.0020339,7.04E-06,9,70,70
2.63E-06,6.45E-05,8.30E-05,8.30E-06,14,180,180
0.001307,0.00061004,0.00038304,3.12E-06,18,100,100
1.93E-20,5.42E-05,0.00080665,0.0054096,10,300,300
8.32E-24,3.84E-08,1.74E-06,5.05E-05,19,235,371
0.0037686,0.001179,0.00063148,2.19E-06,17,70,70
4.84E-05,0.0011845,0.0015239,0.00015233,9,180,180
0.0052833,0.0024659,0.0015483,1.26E-05,7,100,100
1.28E-21,3.59E-06,5.35E-05,0.00035859,15,300,300
3.48E-16,2.43E-05,0.0003725,0.004047,3,228,325
0.00073683,0.00023052,0.00012346,4.27E-07,5,70,70
1.54E-05,0.00037727,0.00048536,4.85E-05,17,180,180
0.011806,0.0055102,0.0034598,2.81E-05,7,100,100
2.75E-20,7.70E-05,0.0011471,0.007693,7,300,300
1.61E-18,8.46E-05,0.0018644,0.026971,3,253,333
0.00071438,0.00022349,0.0001197,4.14E-07,19,70,70
0.00019654,0.0048148,0.0061942,0.00061918,5,180,180
0.01419,0.0066232,0.0041587,3.38E-05,5,100,100
1.60E-20,4.48E-05,0.000667,0.0044731,12,300,300
4.97E-06,0.00079966,0.0011871,0.00012145,11,222,188
0.020851,0.0065233,0.0034939,1.21E-05,6,70,70
2.99E-05,0.00073269,0.0009426,9.42E-05,10,180,180
0.0451,0.02105,0.013217,0.00010753,3,100,100
8.26E-21,2.31E-05,0.00034427,0.0023088,13,300,300
2.48E-51,3.85E-05,0.0046051,0.17618,2,371,347
0.001567,0.00049024,0.00026258,9.09E-07,12,70,70
0.001976,0.04841,0.062279,0.0062254,2,180,180
0.00079901,0.00037293,0.00023416,1.91E-06,8,100,100
7.88E-21,2.21E-05,0.00032871,0.0022044,12,300,300
1.21E-11,0.00034229,0.00086369,0.00010268,14,325,209
0.0078192,0.0024462,0.0013102,4.53E-06,12,70,70
1.60E-05,0.00039183,0.00050409,5.04E-05,16,180,180
0.0059177,0.002762,0.0017343,1.41E-05,8,100,100
1.24E-20,3.46E-05,0.0005152,0.0034551,7,300,300
1.03E-09,0.0025869,0.0050136,0.00021682,7,333,193
0.0012671,0.00039641,0.00021232,7.35E-07,13,70,70
4.42E-06,0.00010839,0.00013944,1.39E-05,13,180,180
0.02397,0.011188,0.0070248,5.72E-05,1,100,100
2.65E-20,7.43E-05,0.0011063,0.0074192,8,300,300
1.10E-16,1.12E-05,0.00028256,0.005702,3,188,363
0.018421,0.0057629,0.0030866,1.07E-05,1,70,70
0.00016712,0.0040942,0.0052672,0.00052651,7,180,180
0.017179,0.008018,0.0050345,4.10E-05,2,100,100
7.01E-20,0.00019618,0.0029214,0.019592,4,300,300
0.010985,0.0010593,0.00035237,4.25E-11,20,347,39
0.0034824,0.0010895,0.00058352,2.02E-06,11,70,70
2.71E-05,0.00066291,0.00085283,8.52E-05,15,180,180
0.008656,0.0040401,0.0025367,2.06E-05,6,100,100
1.59E-19,0.00044588,0.0066399,0.044529,3,300,300
1.35E-08,0.0010343,0.0037121,0.0046204,5,209,251
0.0010793,0.00033767,0.00018086,6.26E-07,16,70,70
1.01E-05,0.00024768,0.00031863,3.19E-05,9,180,180
0.0058397,0.0027256,0.0017114,1.39E-05,9,100,100
1.39E-21,3.88E-06,5.78E-05,0.0003875,16,300,300
4.08E-09,0.00014575,0.0005206,0.00072751,11,193,254
0.0063677,0.0019921,0.001067,3.69E-06,9,70,70
0.0020294,0.049718,0.063962,0.0063937,1,180,180
0.0013713,0.00064005,0.00040188,3.27E-06,17,100,100
5.71E-20,0.00015999,0.0023825,0.015978,5,300,300
3.02E-07,0.00074056,0.00068185,5.36E-07,14,363,144
0.053535,0.016748,0.0089705,3.10E-05,4,70,70
1.63E-06,4.01E-05,5.15E-05,5.15E-06,14,180,180
0.0038674,0.0018051,0.0011334,9.22E-06,13,100,100
8.22E-21,2.30E-05,0.00034283,0.0022991,16,300,300
4.10E-05,0.0088367,0.02522,0.052366,2,39,268
0.0046052,0.0014407,0.00077165,2.67E-06,7,70,70
3.96E-06,9.69E-05,0.00012468,1.25E-05,3,180,180
0.00084992,0.00039669,0.00024908,2.03E-06,19,100,100
6.68E-21,1.87E-05,0.00027843,0.0018673,17,300,300
3.27E-19,5.50E-06,0.00011142,0.0014875,18,251,330
0.0050164,0.0015694,0.00084055,2.91E-06,14,70,70
4.19E-06,0.00010262,0.00013202,1.32E-05,17,180,180
0.0052827,0.0024657,0.0015482,1.26E-05,11,100,100
8.92E-21,2.50E-05,0.00037211,0.0024955,16,300,300
3.08E-06,0.00044329,0.00056903,2.23E-05,16,254,174
0.69769,0.21827,0.11691,0.00040452,1,70,70
1.87E-05,0.00045876,0.00059019,5.90E-05,17,180,180
0.01191,0.005559,0.0034905,2.84E-05,8,100,100
1.28E-20,3.59E-05,0.00053449,0.0035845,13,300,300
5.41E-05,0.0015249,0.0022178,0.0004687,6,144,194
0.0040833,0.0012774,0.0006842,2.37E-06,15,70,70
2.03E-05,0.0004967,0.000639,6.39E-05,18,180,180
0.001186,0.00055357,0.00034758,2.83E-06,16,100,100
4.32E-20,0.00012104,0.0018024,0.012088,6,300,300
3.98E-25,3.27E-07,1.40E-05,0.00035422,18,268,355
0.055262,0.017289,0.0092599,3.20E-05,1,70,70
4.45E-06,0.00010903,0.00014027,1.40E-05,20,180,180
0.0011506,0.00053702,0.00033719,2.74E-06,10,100,100
3.86E-20,0.00010811,0.00161,0.010797,7,300,300
0.0001732,0.00037127,0.00022146,3.00E-08,12,330,109
0.035276,0.011036,0.0059109,2.05E-05,5,70,70
3.40E-05,0.00083354,0.0010723,0.00010719,13,180,180
0.0028196,0.001316,0.00082633,6.72E-06,15,100,100
1.26E-19,0.00035179,0.0052388,0.035133,4,300,300
6.70E-05,0.00055773,0.00060565,3.42E-05,19,174,165
0.0020325,0.00063587,0.00034058,1.18E-06,18,70,70
0.0057501,0.14087,0.18123,0.018115,1,180,180
0.044445,0.020744,0.013025,0.00010597,4,100,100
1.54E-20,4.30E-05,0.00064098,0.0042986,8,300,300
2.38E-05,0.0017663,0.0025966,0.00035358,4,194,190
0.022594,0.0070685,0.0037859,1.31E-05,4,70,70
3.36E-05,0.00082284,0.0010586,0.00010582,16,180,180
0.0075906,0.0035428,0.0022245,1.81E-05,8,100,100
9.73E-21,2.73E-05,0.00040586,0.0027218,11,300,300
0.028185,0.0063897,0.0027549,9.58E-09,10,355,78
0.016823,0.005263,0.0028189,9.75E-06,7,70,70
6.06E-05,0.001484,0.0019092,0.00019084,12,180,180
0.44585,0.2081,0.13066,0.001063,1,100,100
5.05E-21,1.41E-05,0.00021054,0.0014119,20,300,300
1.02E-06,0.00034787,0.0008774,0.0010152,14,109,245
0.40065,0.12534,0.067134,0.0002323,1,70,70
6.85E-06,0.00016774,0.0002158,2.16E-05,13,180,180
0.0016819,0.00078502,0.00049291,4.01E-06,20,100,100
2.96E-21,8.28E-06,0.00012327,0.00082666,12,300,300
1.40E-12,2.39E-05,0.00023939,0.0020334,10,165,323
0.014463,0.0045248,0.0024235,8.39E-06,8,70,70
4.25E-05,0.0010423,0.001341,0.00013404,10,180,180
0.0013103,0.00061156,0.000384,3.12E-06,19,100,100
7.66E-20,0.00021439,0.0031926,0.02141,4,300,300
1.00E-18,5.48E-07,1.66E-05,0.00038619,7,190,371
0.0057423,0.0017965,0.00096219,3.33E-06,9,70,70
4.24E-06,0.0001039,0.00013366,1.34E-05,19,180,180
0.012099,0.0056472,0.0035459,2.88E-05,7,100,100
1.49E-20,4.17E-05,0.00062043,0.0041608,12,300,300
0.0001215,0.0004709,0.00052584,7.62E-05,16,78,173
0.0016809,0.00052586,0.00028165,9.75E-07,10,70,70
6.64E-06,0.00016258,0.00020916,2.09E-05,13,180,180
0.00033177,0.00015485,9.72E-05,7.91E-07,17,100,100
1.01E-20,2.83E-05,0.00042129,0.0028253,13,300,300
1.45E-23,3.14E-06,0.00017857,0.0059294,7,245,376
0.0010614,0.00033204,0.00017784,6.15E-07,16,70,70
9.81E-06,0.00024031,0.00030916,3.09E-05,7,180,180
0.63601,0.29685,0.18639,0.0015164,1,100,100
4.03E-20,0.00011298,0.0016824,0.011283,7,300,300
7.54E-27,3.90E-06,9.00E-05,0.00089494,18,323,310
0.0025869,0.00080929,0.00043346,1.50E-06,18,70,70
9.35E-07,2.29E-05,2.95E-05,2.94E-06,20,180,180
0.010476,0.0048895,0.0030701,2.50E-05,3,100,100
1.87E-20,5.23E-05,0.00077912,0.005225,11,300,300
1.22E-53,1.70E-06,0.00022437,0.0092901,11,371,350
0.0023452,0.0007337,0.00039297,1.36E-06,18,70,70
6.15E-06,0.00015076,0.00019395,1.94E-05,18,180,180
0.0015892,0.00074173,0.00046573,3.79E-06,19,100,100
3.16E-20,8.84E-05,0.0013162,0.0088267,7,300,300
2.69E-13,1.73E-05,0.00019459,0.0018455,13,173,327
0.019802,0.0061951,0.0033181,1.15E-05,5,70,70
2.36E-05,0.00057923,0.00074517,7.45E-05,16,180,180
0.0024697,0.0011527,0.00072377,5.89E-06,11,100,100
4.43E-21,1.24E-05,0.0001849,0.00124,12,300,300
6.97E-73,4.15E-08,2.47E-05,0.0024142,12,376,390
0.00065382,0.00020455,0.00010956,3.79E-07,18,70,70
8.72E-06,0.0002137,0.00027492,2.75E-05,20,180,180
0.00051048,0.00023826,0.0001496,1.22E-06,12,100,100
6.31E-20,0.00017659,0.0026297,0.017635,3,300,300
3.63E-14,0.00023182,0.0010605,0.00076483,14,310,243
0.0067088,0.0020988,0.0011241,3.89E-06,9,70,70
4.17E-05,0.0010213,0.0013139,0.00013134,14,180,180
0.010925,0.0050993,0.0032018,2.60E-05,7,100,100
1.76E-21,4.93E-06,7.35E-05,0.00049269,20,300,300
0.0096624,0.0046907,0.0022477,2.69E-08,9,350,89
0.0018625,0.00058267,0.00031208,1.08E-06,19,70,70
1.23E-05,0.00030152,0.0003879,3.88E-05,18,180,180
0.022106,0.010318,0.0064785,5.27E-05,6,100,100
2.73E-20,7.65E-05,0.0011395,0.007642,9,300,300
1.19E-10,0.00057586,0.0012434,8.73E-05,11,327,200
0.00073683,0.00023052,0.00012346,4.27E-07,15,70,70
0.00012709,0.0031134,0.0040054,0.00040038,6,180,180
0.62802,0.29312,0.18405,0.0014973,1,100,100
3.93E-21,1.10E-05,0.0001637,0.0010978,10,300,300
3.69E-13,0.00352,0.0056764,2.78E-05,5,390,176
0.5296,0.16568,0.08874,0.00030706,1,70,70
4.87E-07,1.19E-05,1.53E-05,1.53E-06,16,180,180
0.087181,0.040691,0.02555,0.00020786,3,100,100
5.62E-21,1.57E-05,0.0002342,0.0015706,16,300,300
9.26E-24,8.50E-06,0.00057705,0.021533,5,243,384
0.0018881,0.00059069,0.00031638,1.09E-06,20,70,70
1.70E-05,0.00041651,0.00053583,5.36E-05,17,180,180
0.13383,0.062466,0.039222,0.00031909,2,100,100
5.43E-21,1.52E-05,0.00022644,0.0015186,9,300,300
1.12E-11,3.19E-05,0.00040922,0.0055318,9,89,362
0.0013643,0.00042681,0.0002286,7.91E-07,20,70,70
1.87E-05,0.00045902,0.00059053,5.90E-05,20,180,180
0.0018446,0.00086096,0.00054059,4.40E-06,18,100,100
5.14E-20,0.00014384,0.0021421,0.014365,6,300,300
4.87E-06,0.0034126,0.0068234,0.0022251,6,200,213
0.0084492,0.0026433,0.0014158,4.90E-06,11,70,70
