Receptor_measurement1,Receptor1_Log,Receptor_measurement2,Receptor2_Log,Receptor_measurement3,Receptor_measurement4,Receptor_measurement5,Wind_speed,Wind_speed_reci,Wind_speed_sqr_log,Source_Location_X,Source_Location_Y,Source_Emission_rate,Log
0.0087004,-4.120921561,0.0040608,-4.782776799,0.075164,0.0025498,2.07E-05,6,0.166666667,1.556302501,100,100,0.0062151,-2.206551879
5.26E-22,-42.55802851,1.47E-06,-11.66536533,0,2.19E-05,0.00014696,3,0.333333333,0.954242509,300,300,3.17E-05,-4.498940738
0.041873,-2.756131846,0.013965,-3.70991812,0.14817,0.0073818,3.70E-06,4,0.25,1.204119983,227,87,0.0072615,-2.138973658
0.00097141,-6.02519486,0.0003039,-7.0345386,0.0020688,0.00016277,5.63E-07,16,0.0625,2.408239965,70,70,0.0034247,-2.465377466
0.0001847,-7.467066209,0.0045248,-4.688801224,3.63E-11,0.0058211,0.00058188,4,0.25,1.204119983,180,180,0.0052638,-2.27870062
0.0037918,-4.842309156,0.0017698,-5.504151618,0.032758,0.0011112,9.04E-06,13,0.076923077,2.227886705,100,100,0.012716,-1.895649481
2.83E-21,-41.09642713,7.93E-06,-10.20145363,0,0.00011806,0.00079176,17,0.058823529,2.460897843,300,300,0.0054858,-2.26076003
6.91E-36,-70.32104391,9.96E-06,-10.00348132,0,0.00020156,0.0009941,14,0.071428571,2.292256071,373,288,0.0053272,-2.273500998
0.0092865,-4.064295874,0.0029053,-5.073618032,0.019778,0.0015561,5.38E-06,11,0.090909091,2.08278537,70,70,0.015474,-1.810397407
0.00043714,-6.718758904,0.010709,-3.940502163,8.60E-11,0.013777,0.0013772,3,0.333333333,0.954242509,180,180,0.0070079,-2.154412104
0.0012465,-5.808615434,0.00058177,-6.470497355,0.010768,0.00036529,2.97E-06,20,0.05,2.602059991,100,100,0.0098935,-2.004650042
9.52E-20,-38.0427261,0.00026654,-7.148475213,0,0.0039691,0.026618,4,0.25,1.204119983,300,300,0.010211,-1.990931724
4.46E-07,-12.70133028,0.00082984,-6.16201127,5.67E-55,0.0017973,0.00064822,11,0.090909091,2.08278537,212,217,0.013984,-1.854368585
0.0035978,-4.887925965,0.0011256,-5.897231831,0.0076623,0.00060286,2.09E-06,4,0.25,1.204119983,70,70,0.00079274,-3.100869228
0.0079398,-4.200380874,0.19451,-1.422116132,1.56E-09,0.25024,0.025014,1,1,0,180,180,0.014143,-1.849458459
0.0020173,-5.390459023,0.00094153,-6.052331675,0.017428,0.00059118,4.81E-06,18,0.055555556,2.51054501,100,100,0.012969,-1.88709351
1.99E-19,-37.40229385,0.00055772,-6.507167563,0,0.0083053,0.055698,3,0.333333333,0.954242509,300,300,0.012018,-1.9201678
1.85E-20,-39.46565654,0.0011394,-5.88664757,0,0.0034718,0.00016087,4,0.25,1.204119983,393,207,0.0026002,-2.584993246
0.0013929,-5.712160123,0.00043577,-6.721485343,0.0029665,0.0002334,8.08E-07,18,0.055555556,2.51054501,70,70,0.0062151,-2.206551879
0.001215,-5.830847444,0.029765,-3.052588226,2.39E-10,0.038293,0.0038278,2,0.5,0.602059991,180,180,0.0086568,-2.062642616
0.00083495,-6.156679062,0.00038971,-6.8185169,0.0072134,0.00024469,1.99E-06,17,0.058823529,2.460897843,100,100,0.0047882,-2.319827718
5.24E-21,-40.56133743,1.47E-05,-9.665365331,0,0.00021843,0.0014648,20,0.05,2.602059991,300,300,0.014047,-1.852416418
9.84E-12,-22.0140098,5.47E-05,-8.524025347,2.76E-32,0.00079153,0.011965,6,0.166666667,1.556302501,87,370,0.012811,-1.892416969
0.031341,-3.007774301,0.0098049,-4.017113663,0.066747,0.0052515,1.82E-05,6,0.166666667,1.556302501,70,70,0.015538,-1.808604883
5.34E-05,-8.544917486,0.0013084,-5.766518929,1.05E-11,0.0016832,0.00016825,10,0.1,2,180,180,0.0095129,-2.021687069
0.14222,-1.694078651,0.066382,-2.355899334,1.2287,0.041681,0.00033909,1,1,0,100,100,0.0028222,-2.549412212
4.80E-21,-40.63751753,1.34E-05,-9.745790403,0,0.00019996,0.001341,12,0.083333333,2.158362492,300,300,0.0046296,-2.334456531
3.24E-12,-22.97890998,8.87E-05,-8.10415276,0,0.00032463,0.00018631,18,0.055555556,2.51054501,288,236,0.0072298,-2.140873717
0.0030897,-5.020167374,0.0009666,-6.029506418,0.0065802,0.00051772,1.79E-06,14,0.071428571,2.292256071,70,70,0.0083397,-2.078849572
1.60E-05,-9.591760035,0.00039183,-6.813804632,3.15E-12,0.00050409,5.04E-05,16,0.0625,2.408239965,180,180,0.0072933,-2.137075922
0.0036843,-4.867290028,0.0017196,-5.529145127,0.03183,0.0010797,8.78E-06,6,0.166666667,1.556302501,100,100,0.0026319,-2.579730616
2.70E-21,-41.13727247,7.56E-06,-10.24295641,0,0.00011261,0.00075522,18,0.055555556,2.51054501,300,300,0.0058663,-2.231635731
0.0004024,-6.790684056,0.0019279,-5.429830993,6.72E-11,0.0017227,2.47E-05,13,0.076923077,2.227886705,217,145,0.014904,-1.826697158
0.0018115,-5.483923323,0.00056671,-6.493278248,0.0038579,0.00030353,1.05E-06,19,0.052631579,2.557507202,70,70,0.0090056,-2.045487347
2.19E-05,-9.31911177,0.0005376,-6.53908148,4.32E-12,0.00069162,6.91E-05,19,0.052631579,2.557507202,180,180,0.014111,-1.850442208
0.0030753,-5.024225024,0.0014354,-5.686054116,0.026568,0.00090126,7.33E-06,15,0.066666667,2.352182518,100,100,0.01373,-1.862329463
1.97E-21,-41.41106755,5.52E-06,-10.51612184,0,8.22E-05,0.0005511,18,0.055555556,2.51054501,300,300,0.0042808,-2.368475062
0.0022896,-5.280480767,0.0010007,-5.9993922,0.09082,0.00057474,7.38E-07,19,0.052631579,2.557507202,207,96,0.01243,-1.905528871
0.0078212,-4.213453217,0.0024468,-5.222803056,0.016657,0.0013105,4.53E-06,11,0.090909091,2.08278537,70,70,0.013033,-1.884955605
0.0001693,-7.542686084,0.0041476,-4.764406268,3.33E-11,0.0053359,0.00053338,7,0.142857143,1.69019608,180,180,0.014777,-1.830413727
0.0035068,-4.910178004,0.0016368,-5.572008767,0.030296,0.0010277,8.36E-06,6,0.166666667,1.556302501,100,100,0.0025051,-2.601174933
2.22E-21,-41.30729405,6.22E-06,-10.41241923,0,9.26E-05,0.00062084,14,0.071428571,2.292256071,300,300,0.0029173,-2.535018908
1.33E-40,-79.75229672,6.69E-07,-12.34914776,0,2.20E-05,0.00022273,17,0.058823529,2.460897843,370,306,0.001205,-2.919012953
0.00074012,-6.26139572,0.00023154,-7.270747942,0.0015762,0.00012402,4.29E-07,14,0.071428571,2.292256071,70,70,0.0019977,-2.69946973
7.51E-06,-10.24872013,0.00018399,-7.470411561,1.48E-12,0.0002367,2.37E-05,8,0.125,1.806179974,180,180,0.00085616,-3.067445066
0.0090011,-4.091408827,0.0042012,-4.753253286,0.077763,0.0026379,2.15E-05,7,0.142857143,1.69019608,100,100,0.0087519,-2.057897653
8.72E-21,-40.11896703,2.44E-05,-9.225220347,0,0.00036363,0.0024386,16,0.0625,2.408239965,300,300,0.014967,-1.824865241
5.32E-21,-40.54817674,6.34E-05,-8.395821484,0,0.0031287,0.095816,1,1,0,236,374,0.0020294,-2.692632344
0.082382,-2.168335338,0.025773,-3.177670052,0.17545,0.013804,4.78E-05,3,0.333333333,0.954242509,70,70,0.010211,-1.990931724
1.07E-06,-11.94123244,2.62E-05,-9.163397417,2.10E-13,3.37E-05,3.37E-06,20,0.05,2.602059991,180,180,0.00076104,-3.118592516
0.0040062,-4.794534747,0.0018698,-5.456409689,0.03461,0.0011741,9.55E-06,12,0.083333333,2.158362492,100,100,0.011447,-1.941308317
1.26E-21,-41.79925891,3.53E-06,-10.90445059,0,5.25E-05,0.0003524,17,0.058823529,2.460897843,300,300,0.0024417,-2.612307697
4.21E-05,-8.751435808,0.001006,-5.994804039,6.94E-09,0.0014164,0.00026754,2,0.5,0.602059991,145,191,0.00034881,-3.457411073
0.0033129,-4.959583346,0.0010364,-5.968945191,0.0070556,0.00055512,1.92E-06,14,0.071428571,2.292256071,70,70,0.0089422,-2.048555621
3.96E-05,-8.804609628,0.00097015,-6.026322224,7.79E-12,0.0012481,0.00012476,7,0.142857143,1.69019608,180,180,0.0034564,-2.461376004
0.0059926,-4.44476942,0.002797,-5.106615067,0.051771,0.0017562,1.43E-05,8,0.125,1.806179974,100,100,0.0076104,-2.118592516
3.49E-20,-38.91434915,9.78E-05,-8.01932229,0,0.001457,0.0097714,7,0.142857143,1.69019608,300,300,0.011479,-1.940095944
4.63E-09,-16.66883802,1.96E-05,-9.415487857,7.48E-19,8.10E-05,0.00025658,6,0.166666667,1.556302501,96,285,0.00038052,-3.419622512
0.19975,-1.399026424,0.062491,-2.408365051,0.42541,0.033471,0.00011582,2,0.5,0.602059991,70,70,0.011003,-1.958488887
0.00020152,-7.391363691,0.0049369,-4.613091339,3.96E-11,0.0063513,0.00063488,5,0.2,1.397940009,180,180,0.0089739,-2.047018774
0.0041393,-4.766146193,0.001932,-5.427985756,0.035761,0.0012131,9.87E-06,12,0.083333333,2.158362492,100,100,0.011828,-1.927088684
3.21E-21,-40.98698994,8.99E-06,-10.09248062,0,0.00013392,0.0008981,9,0.111111111,1.908485019,300,300,0.001744,-2.758453519
7.54E-17,-32.24525731,5.44E-06,-10.5288022,0,3.18E-05,4.10E-05,15,0.066666667,2.352182518,306,256,0.00060249,-3.220050157
0.0043494,-4.7231413,0.0013607,-5.73247523,0.0092628,0.00072879,2.52E-06,6,0.166666667,1.556302501,70,70,0.0021563,-2.666290817
0.00052022,-6.56762591,0.012744,-3.789388474,1.02E-10,0.016396,0.0016389,3,0.333333333,0.954242509,180,180,0.0083397,-2.078849572
0.000996,-6.003481323,0.00046487,-6.665336959,0.0086047,0.00029189,2.37E-06,19,0.052631579,2.557507202,100,100,0.0071347,-2.146624283
5.39E-21,-40.53682247,1.51E-05,-9.642046105,0,0.00022462,0.0015064,6,0.166666667,1.556302501,300,300,0.0013001,-2.886023242
0.00036985,-6.863948754,0.0044076,-4.711595651,0,0.0026165,8.33E-08,10,0.1,2,374,111,0.011257,-1.948577334
0.042644,-2.740284131,0.013341,-3.749623232,0.090819,0.0071455,2.47E-05,5,0.2,1.397940009,70,70,0.014682,-1.83321478
2.82E-05,-9.099501783,0.00069004,-6.322251467,5.54E-12,0.00088774,8.87E-05,15,0.066666667,2.352182518,180,180,0.011289,-1.947344527
0.0065902,-4.36220281,0.0030759,-5.024055576,0.056934,0.0019313,1.57E-05,11,0.090909091,2.08278537,100,100,0.015823,-1.800711172
1.68E-20,-39.54938144,4.71E-05,-8.653958186,0,0.00070124,0.0047028,9,0.111111111,1.908485019,300,300,0.0091324,-2.039415075
0.10963,-1.920141172,0.022379,-3.300318647,3.01E-10,0.00888,3.75E-07,4,0.25,1.204119983,191,31,0.014872,-1.827630623
1.0362,0.030887176,0.32416,-0.978481153,2.2067,0.17362,0.00060077,1,1,0,70,70,0.014269,-1.845606462
2.04E-05,-9.380739665,0.0004995,-6.602929015,4.01E-12,0.00064261,6.42E-05,17,0.058823529,2.460897843,180,180,0.010496,-1.978976178
0.0017529,-5.512485718,0.00081812,-6.174365981,0.015143,0.0005137,4.18E-06,17,0.058823529,2.460897843,100,100,0.010052,-1.99774752
1.51E-20,-39.64204611,4.23E-05,-8.747319265,0,0.00062916,0.0042194,11,0.090909091,2.08278537,300,300,0.01224,-1.912218582
5.31E-09,-16.54981096,0.0011624,-5.869288797,0,0.0027671,0.00053378,9,0.111111111,1.908485019,285,212,0.012684,-1.896743767
0.0034309,-4.92918388,0.0010733,-5.938557741,0.0073068,0.00057488,1.99E-06,10,0.1,2,70,70,0.0047248,-2.32561657
2.53E-06,-11.19375896,6.20E-05,-8.415216621,4.98E-13,7.98E-05,7.98E-06,15,0.066666667,2.352182518,180,180,0.0010147,-2.99366234
0.0032182,-4.984773939,0.0015021,-5.646602308,0.027803,0.00094315,7.67E-06,12,0.083333333,2.158362492,100,100,0.0091958,-2.036410483
1.30E-20,-39.7721133,3.65E-05,-8.875414271,0,0.00054298,0.0036414,9,0.111111111,1.908485019,300,300,0.0070713,-2.150500737
0.0057241,-4.484585575,0.0012861,-5.781450524,0,0.00060227,6.22E-08,20,0.05,2.602059991,256,74,0.015696,-1.80421101
0.014379,-3.684542633,0.0044986,-4.693845242,0.030624,0.0024095,8.34E-06,7,0.142857143,1.69019608,70,70,0.0097032,-2.013085017
3.22E-05,-8.984288257,0.00078992,-6.20483378,6.34E-12,0.0010162,0.00010158,14,0.071428571,2.292256071,180,180,0.011257,-1.948577334
0.0011863,-5.851610939,0.00055371,-6.513435266,0.010249,0.00034767,2.83E-06,19,0.052631579,2.557507202,100,100,0.0084982,-2.070673052
1.01E-20,-39.99135725,2.83E-05,-9.096427129,0,0.00042162,0.0028275,14,0.071428571,2.292256071,300,300,0.013286,-1.876605752
0.0008034,-6.190136345,0.0077332,-4.223281515,3.73E-05,0.0099013,0.0018057,2,0.5,0.602059991,111,185,0.0025051,-2.601174933
0.94867,-0.045769666,0.29679,-1.055101472,2.0204,0.15896,0.00055004,1,1,0,70,70,0.013064,-1.883923828
8.99E-06,-10.09248062,0.00022024,-7.314207603,1.77E-12,0.00028334,2.83E-05,20,0.05,2.602059991,180,180,0.0064054,-2.193453745
0.0020141,-5.391837941,0.00094007,-6.053679613,0.017401,0.00059027,4.80E-06,19,0.052631579,2.557507202,100,100,0.014428,-1.840793866
5.27E-21,-40.55637877,1.47E-05,-9.665365331,0,0.00021962,0.0014729,19,0.052631579,2.557507202,300,300,0.012747,-1.894592014
0.001789,-5.494779319,0.00079594,-6.198239339,0.0089032,0.00050364,7.44E-06,15,0.066666667,2.352182518,31,96,0.0084982,-2.070673052
0.043657,-2.719892222,0.013658,-3.729225783,0.092977,0.0073153,2.53E-05,5,0.2,1.397940009,70,70,0.01503,-1.823041019
7.03E-05,-8.30608935,0.001723,-5.527429445,1.38E-11,0.0022166,0.00022157,9,0.111111111,1.908485019,180,180,0.010147,-1.99366234
0.0019105,-5.437705916,0.00089172,-6.099542985,0.016505,0.0005599,4.56E-06,15,0.066666667,2.352182518,100,100,0.0085299,-2.06905606
7.69E-21,-40.22814732,2.15E-05,-9.33512308,0,0.00032075,0.002151,17,0.058823529,2.460897843,300,300,0.014904,-1.826697158
1.95E-05,-9.419930777,6.03E-05,-8.439365376,9.70E-09,5.07E-05,5.76E-07,13,0.076923077,2.227886705,212,139,0.00044394,-3.352675722
0.0024195,-5.232548747,0.00075694,-6.241877088,0.0051529,0.00040542,1.40E-06,16,0.0625,2.408239965,70,70,0.0085299,-2.06905606
1.23E-05,-9.820189777,0.00030152,-7.041367751,2.42E-12,0.0003879,3.88E-05,9,0.111111111,1.908485019,180,180,0.0017757,-2.750630405
0.18217,-1.479046283,0.085028,-2.140876072,1.5738,0.053389,0.00043434,2,0.5,0.602059991,100,100,0.01446,-1.839831707
1.27E-20,-39.79239256,3.57E-05,-8.894663568,0,0.0005313,0.0035631,7,0.142857143,1.69019608,300,300,0.0041857,-2.378231902
0.036887,-2.866253329,0.010075,-3.99350989,0.0015981,0.0044249,2.12E-06,4,0.25,1.204119983,74,26,0.008308,-2.080503512
0.0038057,-4.8391309,0.0011906,-5.848468244,0.008105,0.00063769,2.21E-06,12,0.083333333,2.158362492,70,70,0.0075469,-2.122231405
3.39E-05,-8.939600604,0.00083154,-6.16023371,6.68E-12,0.0010698,0.00010694,15,0.066666667,2.352182518,180,180,0.013604,-1.866333377
0.00031696,-6.997991084,0.00014794,-7.659828771,0.0027383,9.29E-05,7.56E-07,11,0.090909091,2.08278537,100,100,0.00076104,-3.118592516
2.60E-20,-39.1700533,7.29E-05,-8.274544943,0,0.001086,0.0072827,9,0.111111111,1.908485019,300,300,0.014143,-1.849458459
0.007996,-4.194254429,0.0016139,-5.584246757,1.80E-07,0.00068054,6.97E-08,15,0.066666667,2.352182518,185,43,0.014143,-1.849458459
0.0069078,-4.32132049,0.0021611,-5.330650273,0.014712,0.0011575,4.01E-06,9,0.111111111,1.908485019,70,70,0.0077055,-2.113199175
0.00050402,-6.59510446,0.012348,-3.816806758,9.91E-11,0.015885,0.0015879,4,0.25,1.204119983,180,180,0.014365,-1.84269437
0.0023159,-5.270560395,0.0010809,-5.932428966,0.020007,0.0006787,5.52E-06,16,0.0625,2.408239965,100,100,0.011764,-1.929444984
2.69E-21,-41.14049544,7.52E-06,-10.24756432,0,0.000112,0.00075113,9,0.111111111,1.908485019,300,300,0.0014587,-2.836034017
0.00032998,-6.963024764,0.00082505,-6.167039463,0.00058722,0.00081119,6.35E-05,13,0.076923077,2.227886705,96,158,0.0084348,-2.073925211
0.0056606,-4.494275066,0.0017709,-5.503611924,0.012055,0.00094849,3.28E-06,12,0.083333333,2.158362492,70,70,0.011225,-1.94981365
3.79E-05,-8.84272158,0.00092846,-6.064473604,7.45E-12,0.0011945,0.0001194,15,0.066666667,2.352182518,180,180,0.015189,-1.818470818
0.0019195,-5.433623767,0.00089592,-6.095461537,0.016583,0.00056254,4.58E-06,13,0.076923077,2.227886705,100,100,0.0064371,-2.191309744
1.84E-20,-39.47036435,5.16E-05,-8.574700597,0,0.00076771,0.0051485,11,0.090909091,2.08278537,300,300,0.014935,-1.825794773
0.0025482,-5.187532977,0.00084577,-6.145495447,0.013677,0.00046488,1.03E-06,10,0.1,2,139,83,0.0032661,-2.485970522
0.088266,-2.108413108,0.027614,-3.117741359,0.18798,0.01479,5.12E-05,3,0.333333333,0.954242509,70,70,0.01094,-1.960982678
0.0079398,-4.200380874,0.19451,-1.422116132,1.56E-09,0.25024,0.025014,1,1,0,180,180,0.014143,-1.849458459
0.055398,-2.513011828,0.025857,-3.174843729,0.4786,0.016235,0.00013208,3,0.333333333,0.954242509,100,100,0.0098935,-2.004650042
3.75E-21,-40.85193746,1.05E-05,-9.957621402,0,0.00015628,0.0010481,17,0.058823529,2.460897843,300,300,0.0072615,-2.138973658
0.010075,-3.99350989,0.0029972,-5.046568552,0.006689,0.0014889,3.72E-06,10,0.1,2,26,47,0.014999,-1.823937695
0.0019117,-5.43716052,0.00059808,-6.446481441,0.0040714,0.00032033,1.11E-06,18,0.055555556,2.51054501,70,70,0.0085299,-2.06905606
0.0019983,-5.398678623,0.048955,-2.62040589,3.93E-10,0.06298,0.0062955,2,0.5,0.602059991,180,180,0.014238,-1.846551011
0.0031369,-5.006998652,0.0014641,-5.668858519,0.0271,0.0009193,7.48E-06,9,0.111111111,1.908485019,100,100,0.0050419,-2.297405772
7.54E-21,-40.24525731,2.11E-05,-9.351435089,0,0.00031458,0.0021097,11,0.090909091,2.08278537,300,300,0.00612,-2.213248578
0.0010401,-5.965849807,0.00062658,-6.406046943,0.0070091,0.00044108,1.10E-05,18,0.055555556,2.51054501,43,114,0.0099252,-2.003260733
0.0026624,-5.149453391,0.00083292,-6.158793419,0.0056701,0.00044611,1.54E-06,8,0.125,1.806179974,70,70,0.0023465,-2.629579441
0.00021016,-7.35489988,0.0051487,-4.576604825,4.13E-11,0.0066238,0.00066211,6,0.166666667,1.556302501,180,180,0.013477,-1.870406772
0.0045658,-4.680966232,0.002131,-5.342833101,0.039445,0.0013381,1.09E-05,7,0.142857143,1.69019608,100,100,0.0044394,-2.352675722
3.16E-20,-39.00062583,8.86E-05,-8.105132556,0,0.0013189,0.0088452,8,0.125,1.806179974,300,300,0.013572,-1.867356149
0.015641,-3.611470968,0.0042418,-4.744899624,0.02293,0.0021475,1.98E-06,6,0.166666667,1.556302501,158,72,0.0057078,-2.243531253
0.014247,-3.692553151,0.0044572,-4.701875756,0.030343,0.0023873,8.26E-06,4,0.25,1.204119983,70,70,0.0031393,-2.50316718
2.38E-05,-9.246846086,0.00058419,-6.466891763,4.69E-12,0.00075156,7.51E-05,18,0.055555556,2.51054501,180,180,0.013762,-1.861318446
0.00035018,-6.911417323,0.00016344,-7.573283293,0.0030253,0.00010263,8.35E-07,18,0.055555556,2.51054501,100,100,0.0022514,-2.647547338
9.74E-19,-36.02288209,0.0027283,-5.128215754,0,0.040628,0.27247,1,1,0,300,300,0.0065322,-2.184940527
4.02E-08,-14.79154789,0.00099594,-6.003533649,1.14E-19,0.0059072,0.033952,2,0.5,0.602059991,83,314,0.0044077,-2.355787972
0.0051169,-4.581986141,0.0016008,-5.591325849,0.010897,0.00085739,2.97E-06,6,0.166666667,1.556302501,70,70,0.0025368,-2.595713771
0.0008189,-6.173538258,0.020062,-3.395251548,1.61E-10,0.025809,0.0025799,3,0.333333333,0.954242509,180,180,0.013128,-1.881801432
0.0010436,-5.962931859,0.00048709,-6.624781573,0.009016,0.00030584,2.49E-06,14,0.071428571,2.292256071,100,100,0.0040589,-2.391591648
9.64E-22,-42.03184593,2.70E-06,-11.13727247,0,4.02E-05,0.00026943,18,0.055555556,2.51054501,300,300,0.0020928,-2.679272273
0.00052348,-6.562199813,0.00129,-5.778820579,0.001123,0.0013487,0.00018946,11,0.090909091,2.08278537,47,167,0.010845,-1.964770444
0.042552,-2.742160045,0.013312,-3.751513382,0.090623,0.0071301,2.47E-05,5,0.2,1.397940009,70,70,0.01465,-1.834162375
2.94E-06,-11.06330534,7.20E-05,-8.285335007,5.78E-13,9.26E-05,9.25E-06,20,0.05,2.602059991,180,180,0.0020928,-2.679272273
0.0098052,-4.017087087,0.0045765,-4.678933067,0.084709,0.0028735,2.34E-05,9,0.111111111,1.908485019,100,100,0.01576,-1.802443787
8.80E-21,-40.11103466,2.46E-05,-9.218129786,0,0.00036706,0.0024616,6,0.166666667,1.556302501,300,300,0.0021246,-2.672722823
1.94E-15,-29.42439654,1.69E-06,-11.54422659,5.36E-51,4.48E-05,0.0010385,10,0.1,2,114,394,0.0033612,-2.473505645
0.0021184,-5.347984064,0.00066273,-6.357326739,0.0045116,0.00035496,1.23E-06,15,0.066666667,2.352182518,70,70,0.0065639,-2.182838044
0.00018692,-7.456688455,0.0045793,-4.678401808,3.68E-11,0.0058912,0.00058889,6,0.166666667,1.556302501,180,180,0.011986,-1.921325727
0.0014538,-5.674990671,0.00067853,-6.336861892,0.012559,0.00042604,3.47E-06,12,0.083333333,2.158362492,100,100,0.004154,-2.381533508
9.76E-21,-40.02110036,2.73E-05,-9.127674706,0,0.00040678,0.002728,12,0.083333333,2.158362492,300,300,0.0094178,-2.026050537
3.30E-12,-22.96297212,2.52E-06,-11.19719892,6.44E-28,2.85E-05,0.00035298,15,0.066666667,2.352182518,72,360,0.0023782,-2.623751625
0.00087413,-6.116847949,0.00027347,-7.126180619,0.0018617,0.00014647,5.07E-07,18,0.055555556,2.51054501,70,70,0.0039003,-2.408901987
1.70E-05,-9.539102157,0.00041568,-6.762481741,3.34E-12,0.00053477,5.35E-05,8,0.125,1.806179974,180,180,0.0019343,-2.713476168
0.011231,-3.899163146,0.0052417,-4.561055678,0.097023,0.0032913,2.68E-05,6,0.166666667,1.556302501,100,100,0.0080226,-2.095684861
1.90E-18,-35.4424928,0.0053241,-4.547507592,0,0.079284,0.53171,1,1,0,300,300,0.012747,-1.894592014
5.54E-08,-14.51298047,0.0010834,-5.930422337,0,0.0016612,4.53E-05,13,0.076923077,2.227886705,314,181,0.012906,-1.889208339
0.0025206,-5.196992136,0.00078856,-6.206330513,0.0053681,0.00042236,1.46E-06,13,0.076923077,2.227886705,70,70,0.0058663,-2.231635731
2.57E-06,-11.18013375,6.30E-05,-8.401318901,5.06E-13,8.11E-05,8.11E-06,16,0.0625,2.408239965,180,180,0.0011733,-2.930590929
0.0022782,-5.284816305,0.0010633,-5.946688372,0.019681,0.00066764,5.43E-06,17,0.058823529,2.460897843,100,100,0.013064,-1.883923828
4.47E-21,-40.69938495,1.25E-05,-9.806179974,0,0.00018627,0.0012492,12,0.083333333,2.158362492,300,300,0.0043125,-2.365270892
0.0012805,-5.785240834,0.002632,-5.15942823,0.0015448,0.0022261,4.60E-05,7,0.142857143,1.69019608,167,140,0.0060566,-2.217771108
0.0054908,-4.52072875,0.0017178,-5.530054803,0.011694,0.00092005,3.18E-06,13,0.076923077,2.227886705,70,70,0.012779,-1.89350313
4.58E-05,-8.678269044,0.0011215,-5.900401444,9.00E-12,0.0014428,0.00014422,7,0.142857143,1.69019608,180,180,0.0039954,-2.398439735
0.18257,-1.477141169,0.085215,-2.138967903,1.5773,0.053506,0.00043529,2,0.5,0.602059991,100,100,0.014491,-1.838901644
6.46E-20,-38.37953496,0.000181,-7.48464285,0,0.0026954,0.018076,6,0.166666667,1.556302501,300,300,0.015601,-1.806847563
3.52E-63,-124.9069147,6.13E-07,-12.42507905,0,5.81E-05,0.0015469,20,0.05,2.602059991,394,330,0.0078323,-2.106110686
0.0037417,-4.853862072,0.0011706,-5.86318296,0.0079688,0.00062697,2.17E-06,4,0.25,1.204119983,70,70,0.00082445,-3.083835678
