Receptor_measurement1,Receptor1_Log,Receptor_measurement2,Receptor2_Log,Receptor_measurement3,Receptor_measurement4,Receptor4_Log,Receptor_measurement5,Wind_speed,Wind_speed_reci,Wind_speed_sqr_log,Source_Location_X,Source_Location_Y,Log
0.0049914,-4.603555251,0.0023297,-5.265400001,0.043121,0.0014628,-5.67E+00,1.19E-05,9,0.111111111,1.908485019,100,100,-2.095684861
0.0010874,-5.927221343,0.00050754,-6.589059449,0.0093944,0.00031868,-6.99E+00,2.59E-06,13,0.076923077,2.227886705,100,100,-2.438111872
0.0034997,-4.911938365,0.0016334,-5.573814897,0.030234,0.0010256,-5.98E+00,8.34E-06,10,0.1,2,100,100,-2.158365272
0.0040754,-4.779659518,0.0019022,-5.441487645,0.035209,0.0011944,-5.85E+00,9.72E-06,13,0.076923077,2.227886705,100,100,-1.864326806
0.0079901,-4.19489557,0.0037293,-4.856745358,0.069028,0.0023416,-5.26E+00,1.91E-05,3,0.333333333,0.954242509,100,100,-2.845606462
0.053534,-2.542740611,0.024986,-3.204606529,0.46249,0.015689,-3.61E+00,0.00012763,2,0.5,0.602059991,100,100,-2.371703048
0.0019123,-5.43688795,0.00089255,-6.098734891,0.016521,0.00056043,-6.50E+00,4.56E-06,19,0.052631579,2.557507202,100,100,-1.863311134
0.0039791,-4.800430293,0.0018572,-5.46228265,0.034376,0.0011661,-5.87E+00,9.49E-06,10,0.1,2,100,100,-2.102609361
0.0022972,-5.277602385,0.0010722,-5.939448394,0.019846,0.00067321,-6.34E+00,5.48E-06,8,0.125,1.806179974,100,100,-2.535018908
0.77824,-0.217772902,0.36323,-0.879636579,6.7234,0.22807,-1.28E+00,0.0018555,1,1,0,100,100,-1.811268329
0.0067437,-4.342203516,0.0031475,-5.004068522,0.05826,0.0019763,-5.41E+00,1.61E-05,10,0.1,2,100,100,-1.873478974
0.0014045,-5.704956513,0.00065554,-6.366801606,0.012134,0.00041161,-6.77E+00,3.35E-06,16,0.0625,2.408239965,100,100,-2.146624283
0.044745,-2.698510975,0.020884,-3.360372631,0.38656,0.013113,-3.76E+00,0.00010668,1,1,0,100,100,-3.051650618
0.0055611,-4.509678591,0.0025956,-5.171524469,0.048044,0.0016298,-5.58E+00,1.33E-05,10,0.1,2,100,100,-1.957227663
0.0011393,-5.886723805,0.00053177,-6.548552334,0.0098429,0.0003339,-6.95E+00,2.72E-06,18,0.055555556,2.51054501,100,100,-2.135192371
0.0031961,-4.990759282,0.0014917,-5.652637021,0.027611,0.00093664,-6.06E+00,7.62E-06,13,0.076923077,2.227886705,100,100,-1.969886247
0.00034801,-6.916816553,0.00016243,-7.578667511,0.0030066,0.00010199,-7.98E+00,8.30E-07,15,0.066666667,2.352182518,100,100,-2.808604883
0.00125,-5.806179974,0.00058343,-6.468022486,0.010799,0.00036633,-6.87E+00,2.98E-06,15,0.066666667,2.352182518,100,100,-2.253295759
0.0034198,-4.931998584,0.0015961,-5.593879805,0.029544,0.0010022,-6.00E+00,8.15E-06,10,0.1,2,100,100,-2.168392545
0.00028607,-7.087055368,0.00013352,-7.748907353,0.0024714,8.38E-05,-8.15E+00,6.82E-07,18,0.055555556,2.51054501,100,100,-2.735371042
0.0032071,-4.987774996,0.0014969,-5.649614423,0.027707,0.0009399,-6.05E+00,7.65E-06,12,0.083333333,2.158362492,100,100,-2.03791018
0.0025159,-5.19861325,0.0011743,-5.860441878,0.021736,0.00073732,-6.26E+00,6.00E-06,17,0.058823529,2.460897843,100,100,-1.840793866
0.00066318,-6.356737159,0.00030953,-7.018594505,0.0057294,0.00019435,-7.42E+00,1.58E-06,20,0.05,2.602059991,100,100,-2.27870062
0.00098644,-6.011858651,0.00046041,-6.673710504,0.008522,0.00028909,-7.08E+00,2.35E-06,9,0.111111111,1.908485019,100,100,-2.799833754
0.0098878,-4.009800653,0.004615,-4.671656589,0.085423,0.0028977,-5.08E+00,2.36E-05,4,0.25,1.204119983,100,100,-2.50316718
0.0011319,-5.89238388,0.00052832,-6.554205897,0.009779,0.00033173,-6.96E+00,2.70E-06,12,0.083333333,2.158362492,100,100,-2.490206272
0.0043701,-4.71901725,0.0020397,-5.380867408,0.037754,0.0012807,-5.79E+00,1.04E-05,7,0.142857143,1.69019608,100,100,-2.371703048
0.0011741,-5.860589824,0.00054798,-6.522470584,0.010143,0.00034407,-6.93E+00,2.80E-06,7,0.142857143,1.69019608,100,100,-2.94248604
0.090288,-2.088739934,0.042141,-2.750590326,0.78002,0.02646,-3.15E+00,0.00021526,2,0.5,0.602059991,100,100,-2.144698955
0.0010934,-5.922441861,0.00051033,-6.584297801,0.009446,0.00032043,-6.99E+00,2.61E-06,19,0.052631579,2.557507202,100,100,-2.106110686
0.1626,-1.577758917,0.075891,-2.239619449,1.4047,0.047652,-2.64E+00,0.00038767,2,0.5,0.602059991,100,100,-1.889208339
0.008582,-4.13282298,0.0040056,-4.794664843,0.074142,0.0025151,-5.20E+00,2.05E-05,9,0.111111111,1.908485019,100,100,-1.860309778
0.0050498,-4.593451644,0.0023569,-5.255317687,0.043626,0.0014799,-5.66E+00,1.20E-05,10,0.1,2,100,100,-1.999132278
0.0011985,-5.842723923,0.0005594,-6.504555076,0.010354,0.00035124,-6.91E+00,2.86E-06,20,0.05,2.602059991,100,100,-2.021687069
0.0036399,-4.877821095,0.0016989,-5.539664367,0.031446,0.0010667,-5.94E+00,8.68E-06,12,0.083333333,2.158362492,100,100,-1.982924904
0.0032737,-4.969922243,0.001528,-5.631753292,0.028282,0.00095941,-6.04E+00,7.81E-06,12,0.083333333,2.158362492,100,100,-2.028984063
0.0040049,-4.794816647,0.0018693,-5.456641988,0.034599,0.0011737,-5.86E+00,9.55E-06,9,0.111111111,1.908485019,100,100,-2.191309744
0.0039809,-4.800037463,0.001858,-5.461908581,0.034392,0.0011666,-5.87E+00,9.49E-06,13,0.076923077,2.227886705,100,100,-1.874518734
0.0082565,-4.16640803,0.0038536,-4.828266733,0.071329,0.0024197,-5.23E+00,1.97E-05,6,0.166666667,1.556302501,100,100,-2.229295232
0.0026208,-5.16313224,0.0012232,-5.825005055,0.022641,0.00076805,-6.23E+00,6.25E-06,5,0.2,1.397940009,100,100,-2.886023242
5.53E-05,-8.514549737,2.58E-05,-9.176760588,0.00047771,1.62E-05,-9.58E+00,1.32E-07,17,0.058823529,2.460897843,100,100,-3.498803758
0.013371,-3.747672222,0.0062409,-4.409505552,0.11552,0.0039186,-4.81E+00,3.19E-05,7,0.142857143,1.69019608,100,100,-1.886023242
0.0024719,-5.213938205,0.0011538,-5.875738931,0.021356,0.00072444,-6.28E+00,5.89E-06,16,0.0625,2.408239965,100,100,-1.901114106
0.66478,-0.35464411,0.31028,-1.016492434,5.7432,0.19482,-1.42E+00,0.001585,1,1,0,100,100,-1.87972228
0.0042503,-4.74316083,0.0019838,-5.405004228,0.036719,0.0012456,-5.81E+00,1.01E-05,12,0.083333333,2.158362492,100,100,-1.915602481
0.0002437,-7.226288942,0.00011374,-7.888173552,0.0021054,7.14E-05,-8.29E+00,5.81E-07,20,0.05,2.602059991,100,100,-2.713476168
0.0031961,-4.990759282,0.0014917,-5.652637021,0.027611,0.00093664,-6.06E+00,7.62E-06,12,0.083333333,2.158362492,100,100,-2.039415075
0.0015536,-5.617321575,0.00072514,-6.279156276,0.013422,0.00045531,-6.68E+00,3.70E-06,18,0.055555556,2.51054501,100,100,-2.000495378
0.020391,-3.381122951,0.0095172,-4.042981608,0.17616,0.0059758,-4.45E+00,4.86E-05,5,0.2,1.397940009,100,100,-1.995034113
0.00040766,-6.7794038,0.00019027,-7.441259364,0.0035219,0.00011947,-7.85E+00,9.72E-07,14,0.071428571,2.292256071,100,100,-2.799833754
0.0061312,-4.424909034,0.0028617,-5.086751793,0.052969,0.0017968,-5.49E+00,1.46E-05,7,0.142857143,1.69019608,100,100,-2.224651737
0.00018752,-7.453904811,8.75E-05,-8.115983894,0.0016201,5.50E-05,-8.52E+00,4.47E-07,14,0.071428571,2.292256071,100,100,-3.137075922
0.0013735,-5.724342672,0.00064107,-6.386189092,0.011866,0.00040252,-6.79E+00,3.27E-06,11,0.090909091,2.08278537,100,100,-2.481775686
0.0027095,-5.134221689,0.0012646,-5.796093645,0.023408,0.00079404,-6.20E+00,6.46E-06,17,0.058823529,2.460897843,100,100,-1.808604883
0.0025357,-5.191804259,0.0011835,-5.853663475,0.021907,0.00074312,-6.26E+00,6.05E-06,11,0.090909091,2.08278537,100,100,-2.215503956
0.0016689,-5.555139371,0.00077892,-6.21701429,0.014418,0.00048908,-6.62E+00,3.98E-06,19,0.052631579,2.557507202,100,100,-1.92245042
0.0093662,-4.056873146,0.0043716,-4.718719165,0.080917,0.0027449,-5.12E+00,2.23E-05,6,0.166666667,1.556302501,100,100,-2.174521952
0.0038508,-4.828898074,0.0017973,-5.490758851,0.033268,0.0011285,-5.89E+00,9.18E-06,12,0.083333333,2.158362492,100,100,-1.958488887
0.0010604,-5.949060562,0.00049494,-6.610894892,0.0091612,0.00031077,-7.02E+00,2.53E-06,18,0.055555556,2.51054501,100,100,-2.166368483
0.0016379,-5.571425234,0.00076446,-6.233290468,0.01415,0.00048,-6.64E+00,3.91E-06,19,0.052631579,2.557507202,100,100,-1.930590929
0.0075906,-4.239447788,0.0035428,-4.901306728,0.065577,0.0022245,-5.31E+00,1.81E-05,4,0.25,1.204119983,100,100,-2.618000978
0.0012429,-5.811127624,0.00058011,-6.472979296,0.010738,0.00036425,-6.88E+00,2.96E-06,12,0.083333333,2.158362492,100,100,-2.449588181
0.0045277,-4.688244713,0.0021133,-5.350077694,0.039116,0.0013269,-5.75E+00,1.08E-05,6,0.166666667,1.556302501,100,100,-2.490206272
0.014249,-3.692431227,0.0066506,-4.354278344,0.1231,0.0041759,-4.76E+00,3.40E-05,6,0.166666667,1.556302501,100,100,-1.992294886
0.0071023,-4.297201974,0.0033149,-4.959059137,0.061359,0.0020814,-5.36E+00,1.69E-05,3,0.333333333,0.954242509,100,100,-2.896743767
0.004439,-4.70542971,0.0020718,-5.367304343,0.038349,0.0013009,-5.77E+00,1.06E-05,3,0.333333333,0.954242509,100,100,-3.100869228
0.0055601,-4.509834795,0.0025951,-5.171691805,0.048035,0.0016295,-5.58E+00,1.33E-05,11,0.090909091,2.08278537,100,100,-1.874518734
0.001089,-5.92594424,0.00050826,-6.587828136,0.0094078,0.00031913,-6.99E+00,2.60E-06,19,0.052631579,2.557507202,100,100,-2.107871991
0.023438,-3.2601589,0.010939,-3.922044755,0.20248,0.0068687,-4.33E+00,5.59E-05,3,0.333333333,0.954242509,100,100,-2.378231902
0.011985,-3.842723923,0.005594,-4.504555076,0.10354,0.0035124,-4.91E+00,2.86E-05,8,0.125,1.806179974,100,100,-1.817556814
0.00013317,-7.751187201,6.22E-05,-8.412419231,0.0011505,3.90E-05,-8.82E+00,3.18E-07,12,0.083333333,2.158362492,100,100,-3.419622512
0.00087366,-6.117315095,0.00040777,-6.779169458,0.0075477,0.00025604,-7.18E+00,2.08E-06,17,0.058823529,2.460897843,100,100,-2.300153606
0.0034957,-4.912931691,0.0016316,-5.574772607,0.0302,0.0010245,-5.98E+00,8.33E-06,8,0.125,1.806179974,100,100,-2.352675722
0.12744,-1.789388474,0.059482,-2.451228875,1.101,0.037349,-2.86E+00,0.00030385,2,0.5,0.602059991,100,100,-1.995034113
0.0038832,-4.821620482,0.0018124,-5.483491893,0.033548,0.001138,-5.89E+00,9.26E-06,10,0.1,2,100,100,-2.113199175
0.0036037,-4.88650274,0.001682,-5.548348017,0.031133,0.0010561,-5.95E+00,8.59E-06,14,0.071428571,2.292256071,100,100,-1.853375911
0.0015487,-5.620065403,0.00072284,-6.281915646,0.01338,0.00045387,-6.69E+00,3.69E-06,18,0.055555556,2.51054501,100,100,-2.001875855
0.0038972,-4.818494612,0.001819,-5.480334602,0.033669,0.0011421,-5.88E+00,9.29E-06,14,0.071428571,2.292256071,100,100,-1.819386749
0.012912,-3.778012965,0.0060266,-4.439855265,0.11155,0.003784,-4.84E+00,3.08E-05,5,0.2,1.397940009,100,100,-2.193453745
0.0031961,-4.990759282,0.0014917,-5.652637021,0.027611,0.00093664,-6.06E+00,7.62E-06,8,0.125,1.806179974,100,100,-2.391591648
0.00021973,-7.316221289,0.00010256,-7.978043976,0.0018983,6.44E-05,-8.38E+00,5.24E-07,20,0.05,2.602059991,100,100,-2.758453519
0.00031211,-7.011384633,0.00014568,-7.673200134,0.0026964,9.15E-05,-8.08E+00,7.44E-07,16,0.0625,2.408239965,100,100,-2.799833754
0.18058,-1.486660703,0.084282,-2.148530334,1.56,0.05292,-2.55E+00,0.00043053,2,0.5,0.602059991,100,100,-1.843662899
0.0057209,-4.485071287,0.0026702,-5.146912417,0.049424,0.0016766,-5.55E+00,1.36E-05,10,0.1,2,100,100,-1.944927618
0.011763,-3.858963806,0.0054904,-4.520792028,0.10163,0.0034474,-4.93E+00,2.80E-05,6,0.166666667,1.556302501,100,100,-2.075560468
0.025568,-3.184606485,0.011934,-3.846427933,0.22089,0.0074932,-4.25E+00,6.10E-05,4,0.25,1.204119983,100,100,-2.090567003
0.00011059,-7.912568284,5.16E-05,-8.574700597,0.00095541,3.24E-05,-8.98E+00,2.64E-07,17,0.058823529,2.460897843,100,100,-3.197773762
0.13264,-1.754650974,0.061906,-2.416534513,1.1459,0.038871,-2.82E+00,0.00031623,1,1,0,100,100,-2.579730616
0.012884,-3.779898568,0.0060135,-4.441745369,0.11131,0.0037758,-4.85E+00,3.07E-05,4,0.25,1.204119983,100,100,-2.388212986
0.0011097,-5.909588828,0.00051796,-6.571407556,0.0095873,0.00032522,-6.98E+00,2.65E-06,12,0.083333333,2.158362492,100,100,-2.498803758
0.0052713,-4.556164533,0.0024603,-5.218023867,0.04554,0.0015448,-5.62E+00,1.26E-05,12,0.083333333,2.158362492,100,100,-1.822117357
0.0040545,-4.78412539,0.0018924,-5.445974121,0.035028,0.0011882,-5.85E+00,9.67E-06,11,0.090909091,2.08278537,100,100,-2.011668505
0.0074788,-4.252336161,0.0034906,-4.914199831,0.064611,0.0021917,-5.32E+00,1.78E-05,10,0.1,2,100,100,-1.828566099
0.021218,-3.34659111,0.0099034,-4.008431359,0.18331,0.0062183,-4.41E+00,5.06E-05,6,0.166666667,1.556302501,100,100,-1.819386749
0.018281,-3.476000103,0.0085327,-4.137827047,0.15794,0.0053576,-4.54E+00,4.36E-05,5,0.2,1.397940009,100,100,-2.042440598
0.0041092,-4.772485441,0.0019179,-5.434348082,0.0355,0.0012043,-5.84E+00,9.80E-06,7,0.142857143,1.69019608,100,100,-2.398439735
0.0023169,-5.270185421,0.0010814,-5.93202727,0.020016,0.00067899,-6.34E+00,5.52E-06,17,0.058823529,2.460897843,100,100,-1.876605752
0.44265,-0.707879063,0.2066,-1.369739366,3.8242,0.12973,-1.77E+00,0.0010554,1,1,0,100,100,-2.05632745
0.0027095,-5.134221689,0.0012646,-5.796093645,0.023408,0.00079404,-6.20E+00,6.46E-06,17,0.058823529,2.460897843,100,100,-1.808604883
0.00092517,-6.067556917,0.00043181,-6.729414609,0.0079928,0.00027113,-7.13E+00,2.21E-06,19,0.052631579,2.557507202,100,100,-2.17866337
0.002983,-5.050693493,0.0013923,-5.712534354,0.025771,0.0008742,-6.12E+00,7.11E-06,15,0.066666667,2.352182518,100,100,-1.875560989
0.0051048,-4.584042537,0.0023826,-5.245897725,0.044101,0.001496,-5.65E+00,1.22E-05,12,0.083333333,2.158362492,100,100,-1.836034017
0.0025885,-5.173903661,0.0012082,-5.835722337,0.022363,0.0007586,-6.24E+00,6.17E-06,11,0.090909091,2.08278537,100,100,-2.206551879
0.0016244,-5.578614038,0.00075819,-6.240443896,0.014034,0.00047606,-6.64E+00,3.87E-06,11,0.090909091,2.08278537,100,100,-2.408901987
0.0050715,-4.58972714,0.0023671,-5.251566789,0.043814,0.0014863,-5.66E+00,1.21E-05,12,0.083333333,2.158362492,100,100,-1.838901644
0.0046942,-4.656876822,0.002191,-5.318715245,0.040554,0.0013757,-5.72E+00,1.12E-05,12,0.083333333,2.158362492,100,100,-1.872474075
0.031641,-2.999499599,0.014768,-3.661356633,0.27335,0.0092728,-4.07E+00,7.54E-05,5,0.2,1.397940009,100,100,-1.80421101
0.002164,-5.329485487,0.00101,-5.991357252,0.018695,0.00063419,-6.40E+00,5.16E-06,12,0.083333333,2.158362492,100,100,-2.208772658
0.0024858,-5.209067633,0.0011602,-5.870934278,0.021476,0.0007285,-6.28E+00,5.93E-06,3,0.333333333,0.954242509,100,100,-3.352675722
0.0015294,-5.630957828,0.00071381,-6.292834744,0.013212,0.0004482,-6.70E+00,3.65E-06,16,0.0625,2.408239965,100,100,-2.109640469
0.00077504,-6.221351766,0.00036174,-6.883206932,0.0066958,0.00022714,-7.29E+00,1.85E-06,20,0.05,2.602059991,100,100,-2.211004852
0.00037601,-6.84960121,0.0001755,-7.511445758,0.0032484,0.00011019,-7.92E+00,8.96E-07,17,0.058823529,2.460897843,100,100,-2.666290817
0.0078923,-4.20559283,0.0036836,-4.867455071,0.068183,0.0023129,-5.27E+00,1.88E-05,7,0.142857143,1.69019608,100,100,-2.114989524
0.0014542,-5.674751719,0.00067873,-6.336605909,0.012563,0.00042617,-6.74E+00,3.47E-06,20,0.05,2.602059991,100,100,-1.93771893
0.018921,-3.446111829,0.008831,-4.10798023,0.16346,0.0055449,-4.51E+00,4.51E-05,5,0.2,1.397940009,100,100,-2.027514823
0.00049136,-6.617200402,0.00022934,-7.279040384,0.004245,0.000144,-7.68E+00,1.17E-06,19,0.052631579,2.557507202,100,100,-2.453482013
0.0039543,-4.80586077,0.0018456,-5.467724837,0.034162,0.0011589,-5.87E+00,9.43E-06,14,0.071428571,2.292256071,100,100,-1.813071903
0.0010355,-5.969699794,0.00048329,-6.631584382,0.0089455,0.00030345,-7.04E+00,2.47E-06,14,0.071428571,2.292256071,100,100,-2.395007586
0.004345,-4.724020438,0.002028,-5.385864099,0.037538,0.0012734,-5.79E+00,1.04E-05,11,0.090909091,2.08278537,100,100,-1.981590793
0.00091127,-6.080705854,0.00042533,-6.742547968,0.0078727,0.00026706,-7.15E+00,2.17E-06,11,0.090909091,2.08278537,100,100,-2.659952682
0.011442,-3.882996113,0.0053404,-4.544852426,0.098849,0.0033532,-4.95E+00,2.73E-05,5,0.2,1.397940009,100,100,-2.245949962
0.0013999,-5.707805973,0.0006534,-6.36964174,0.012094,0.00041027,-6.77E+00,3.34E-06,11,0.090909091,2.08278537,100,100,-2.473505645
0.00234,-5.261568285,0.0010922,-5.923395656,0.020215,0.00068576,-6.33E+00,5.58E-06,14,0.071428571,2.292256071,100,100,-2.040925202
0.01052,-3.95596852,0.0049103,-4.617783947,0.090887,0.0030831,-5.02E+00,2.51E-05,6,0.166666667,1.556302501,100,100,-2.124059457
0.0026003,-5.169953088,0.0012137,-5.831777296,0.022465,0.00076206,-6.24E+00,6.20E-06,13,0.076923077,2.227886705,100,100,-2.059473554
0.016811,-3.548812904,0.0078465,-4.210648042,0.14524,0.0049267,-4.61E+00,4.01E-05,5,0.2,1.397940009,100,100,-2.078849572
0.00093449,-6.058850683,0.00043616,-6.720708332,0.0080732,0.00027386,-7.12E+00,2.23E-06,17,0.058823529,2.460897843,100,100,-2.270916243
0.0010028,-5.997571349,0.00046807,-6.659378386,0.0086638,0.0002939,-7.06E+00,2.39E-06,14,0.071428571,2.292256071,100,100,-2.408901987
0.00027422,-7.123801747,0.00012799,-7.785647922,0.002369,8.04E-05,-8.19E+00,6.54E-07,13,0.076923077,2.227886705,100,100,-3.036410483
0.016247,-3.578453639,0.0075829,-4.240329343,0.14036,0.0047613,-4.64E+00,3.87E-05,6,0.166666667,1.556302501,100,100,-1.935317434
0.0012873,-5.780640461,0.00060083,-6.442496781,0.011121,0.00037726,-6.85E+00,3.07E-06,18,0.055555556,2.51054501,100,100,-2.082163775
0.0043446,-4.724100404,0.0020278,-5.385949763,0.037534,0.0012733,-5.79E+00,1.04E-05,8,0.125,1.806179974,100,100,-2.258257658
0.002397,-5.240663932,0.0011188,-5.902495085,0.020709,0.00070248,-6.31E+00,5.72E-06,14,0.071428571,2.292256071,100,100,-2.030458291
0.11825,-1.854397701,0.055194,-2.516216262,1.0216,0.034656,-2.92E+00,0.00028194,1,1,0,100,100,-2.629579441
0.0063525,-4.394110653,0.002965,-5.055950605,0.05488,0.0018617,-5.46E+00,1.51E-05,11,0.090909091,2.08278537,100,100,-1.816673203
0.0033852,-4.940831336,0.00158,-5.602685826,0.029245,0.00099207,-6.01E+00,8.07E-06,13,0.076923077,2.227886705,100,100,-1.944927618
0.0065669,-4.365279194,0.003065,-5.027139042,0.056733,0.0019245,-5.43E+00,1.57E-05,8,0.125,1.806179974,100,100,-2.078849572
0.057529,-2.48022635,0.026851,-3.142079071,0.497,0.01686,-3.55E+00,0.00013716,2,0.5,0.602059991,100,100,-2.34044507
0.0024036,-5.238275609,0.0011219,-5.900091704,0.020766,0.00070442,-6.30E+00,5.73E-06,11,0.090909091,2.08278537,100,100,-2.238733875
0.017578,-3.51006108,0.0082045,-4.171895761,0.15186,0.0051515,-4.58E+00,4.19E-05,6,0.166666667,1.556302501,100,100,-1.901114106
0.17818,-1.498282091,0.083164,-2.160129261,1.5393,0.052218,-2.56E+00,0.00042481,2,0.5,0.602059991,100,100,-1.849458459
0.0041073,-4.77288715,0.001917,-5.434755774,0.035484,0.0012037,-5.84E+00,9.79E-06,11,0.090909091,2.08278537,100,100,-2.006048213
0.079191,-2.202648346,0.036962,-2.864489075,0.68415,0.023208,-3.27E+00,0.00018881,3,0.333333333,0.954242509,100,100,-1.849458459
0.032959,-2.964051947,0.015383,-3.62591792,0.28474,0.0096591,-4.03E+00,7.86E-05,4,0.25,1.204119983,100,100,-1.980302269
0.0061674,-4.419795767,0.0028786,-5.081637358,0.053281,0.0018074,-5.49E+00,1.47E-05,8,0.125,1.806179974,100,100,-2.106110686
0.0016424,-5.569042127,0.00076658,-6.230885031,0.014189,0.00048133,-6.64E+00,3.92E-06,18,0.055555556,2.51054501,100,100,-1.97637721
0.0027138,-5.132844324,0.0012666,-5.794721033,0.023445,0.00079532,-6.20E+00,6.47E-06,13,0.076923077,2.227886705,100,100,-2.040925202
0.13743,-1.723836907,0.064144,-2.385687922,1.1873,0.040276,-2.79E+00,0.00032766,2,0.5,0.602059991,100,100,-1.962254871
0.0055442,-4.512322223,0.0025877,-5.174172148,0.047897,0.0016248,-5.58E+00,1.32E-05,7,0.142857143,1.69019608,100,100,-2.268354837
0.011643,-3.867870205,0.0054341,-4.529744748,0.10058,0.0034121,-4.93E+00,2.78E-05,7,0.142857143,1.69019608,100,100,-1.946153573
0.001421,-5.694811844,0.00066322,-6.356684771,0.012276,0.00041643,-6.76E+00,3.39E-06,19,0.052631579,2.557507202,100,100,-1.992294886
0.002057,-5.373531417,0.00096007,-6.035394202,0.017771,0.00060282,-6.44E+00,4.90E-06,17,0.058823529,2.460897843,100,100,-1.928265236
0.0022372,-5.300590379,0.0010442,-5.962432622,0.019328,0.00065565,-6.37E+00,5.33E-06,10,0.1,2,100,100,-2.352675722
0.00014797,-7.659652652,6.91E-05,-8.321043905,0.0012783,4.34E-05,-8.73E+00,3.53E-07,18,0.055555556,2.51054501,100,100,-3.021687069
0.0097629,-4.020842318,0.0045567,-4.682699126,0.084344,0.0028612,-5.09E+00,2.33E-05,8,0.125,1.806179974,100,100,-1.90661334
0.00079625,-6.197901109,0.00037164,-6.859755097,0.006879,0.00023335,-7.26E+00,1.90E-06,17,0.058823529,2.460897843,100,100,-2.34044507
0.001598,-5.59284645,0.00074586,-6.254685366,0.013806,0.00046832,-6.66E+00,3.81E-06,3,0.333333333,0.954242509,100,100,-3.544561249
0.017387,-3.519550692,0.008115,-4.181422952,0.15021,0.0050953,-4.59E+00,4.15E-05,5,0.2,1.397940009,100,100,-2.064235861
0.55611,-0.509678591,0.25956,-1.171524469,4.8044,0.16298,-1.58E+00,0.0013259,1,1,0,100,100,-1.957227663
0.00029351,-7.064754195,0.00013699,-7.726622269,0.0025357,8.60E-05,-8.13E+00,7.00E-07,7,0.142857143,1.69019608,100,100,-3.544561249
0.00032315,-6.981191679,0.00015083,-7.643024538,0.0027917,9.47E-05,-8.05E+00,7.70E-07,19,0.052631579,2.557507202,100,100,-2.635486526
0.0016621,-5.558685701,0.00077579,-6.220511646,0.01436,0.00048711,-6.62E+00,3.96E-06,18,0.055555556,2.51054501,100,100,-1.97118483
0.42028,-0.752922553,0.19616,-1.414779094,3.6309,0.12317,-1.82E+00,0.001002,1,1,0,100,100,-2.078849572
0.017067,-3.535685623,0.0079658,-4.197541204,0.14744,0.0050017,-4.60E+00,4.07E-05,5,0.2,1.397940009,100,100,-2.072296087
0.0041069,-4.772971744,0.0019169,-5.434801085,0.035481,0.0012036,-5.84E+00,9.79E-06,10,0.1,2,100,100,-2.088874365
0.0014649,-5.668384042,0.00068371,-6.330256136,0.012655,0.0004293,-6.73E+00,3.49E-06,6,0.166666667,1.556302501,100,100,-2.980302269
0.001961,-5.415044813,0.00091528,-6.076892055,0.016942,0.0005747,-6.48E+00,4.68E-06,19,0.052631579,2.557507202,100,100,-1.852416418
0.029915,-3.048221986,0.013963,-3.710042524,0.25844,0.008767,-4.11E+00,7.13E-05,5,0.2,1.397940009,100,100,-1.828566099
0.0020222,-5.388351788,0.00094384,-6.050203242,0.01747,0.00059263,-6.45E+00,4.82E-06,18,0.055555556,2.51054501,100,100,-1.886023242
0.00079408,-6.200271484,0.00037063,-6.862118861,0.0068602,0.00023272,-7.27E+00,1.89E-06,18,0.055555556,2.51054501,100,100,-2.291978733
0.001598,-5.59284645,0.00074586,-6.254685366,0.013806,0.00046832,-6.66E+00,3.81E-06,4,0.25,1.204119983,100,100,-3.294683775
0.00032059,-6.988100057,0.00014963,-7.649962648,0.0027697,9.40E-05,-8.05E+00,7.64E-07,18,0.055555556,2.51054501,100,100,-2.685900937
0.0016375,-5.571637383,0.00076428,-6.23349501,0.014147,0.00047989,-6.64E+00,3.90E-06,9,0.111111111,1.908485019,100,100,-2.579730616
