Receptor_measurement1,,Receptor_measurement2,,Receptor_measurement4,,Receptor_measurement5,,wind speed log,Wind_speed,,Source_Location_X,,Source_Location_Y,
0.00035179,-3.45371651,0.00011005,-3.958409953,5.89E-05,-4.23E+00,2.04E-07,-6.69E+00,1.08E+00,12,1.84509804,70,1.84509804,70,-3.156381077
7.00E-05,-4.15490196,0.0017157,-2.765558649,0.0022072,-2.66E+00,0.00022063,-3.66E+00,1.04E+00,11,2.255272505,180,2.255272505,180,-1.821195654
0.0013095,-2.882894497,0.00061119,-3.21382376,0.00038376,-3.42E+00,3.12E-06,-5.51E+00,1.08E+00,12,2,100,2,100,-2.426919429
5.66E-21,-20.24718357,1.59E-05,-4.798602876,0.00023618,-3.63E+00,0.0015839,-2.80E+00,1.30E+00,20,2.477121255,300,2.477121255,300,-1.818470818
3.08E-19,-18.51144928,8.35E-06,-5.078313525,6.89E-05,-4.16E+00,0.00015699,-3.80E+00,1.26E+00,18,2.496929648,314,2.431363764,270,-2.647547338
0.002648,-2.577082019,0.00082841,-3.081754667,0.0004437,-3.35E+00,1.54E-06,-5.81E+00,1.30E+00,20,1.84509804,70,1.84509804,70,-1.836034017
3.14E-05,-4.503070352,0.00077003,-3.113492355,0.00099064,-3.00E+00,9.90E-05,-4.00E+00,9.03E-01,8,2.255272505,180,2.255272505,180,-2.445728951
0.030362,-1.517669624,0.014171,-1.848599502,0.0088981,-2.05E+00,7.24E-05,-4.14E+00,3.01E-01,2,2,100,2,100,-2.618000978
8.96E-20,-19.04769199,0.00025081,-3.600655152,0.0037349,-2.43E+00,0.025048,-1.60E+00,6.02E-01,4,2.477121255,300,2.477121255,300,-2.017362485
4.45E-23,-22.35163999,1.95E-07,-6.709965389,9.26E-06,-5.03E+00,0.00027777,-3.56E+00,6.02E-01,4,2.365487985,232,2.572871602,374,-4.021819483
0.00451,-2.345823458,0.001411,-2.850472986,0.00075571,-3.12E+00,2.61E-06,-5.58E+00,1.04E+00,11,1.84509804,70,1.84509804,70,-2.124059457
9.45E-05,-4.024568191,0.0023141,-2.635617878,0.0029771,-2.53E+00,0.00029759,-3.53E+00,8.45E-01,7,2.255272505,180,2.255272505,180,-2.083835678
0.0028699,-2.542133236,0.0013395,-2.873057282,0.00084107,-3.08E+00,6.84E-06,-5.16E+00,8.45E-01,7,2,100,2,100,-2.554317973
3.22E-20,-19.49214413,9.01E-05,-4.045275209,0.0013422,-2.87E+00,0.0090014,-2.05E+00,7.78E-01,6,2.477121255,300,2.477121255,300,-2.109640469
1.08E-10,-9.966576245,6.61E-05,-4.179798541,0.00039184,-3.41E+00,0.0015455,-2.81E+00,1.18E+00,15,2.240549248,174,2.462397998,290,-1.921325727
0.11225,-0.94981365,0.035118,-1.454470226,0.018809,-1.73E+00,6.51E-05,-4.19E+00,3.01E-01,2,1.84509804,70,1.84509804,70,-2.208772658
3.92E-06,-5.406713933,9.59E-05,-4.018181393,0.00012344,-3.91E+00,1.23E-05,-4.91E+00,1.30E+00,20,2.255272505,180,2.255272505,180,-2.554317973
0.0025814,-2.588144694,0.0012049,-2.919048996,0.00075652,-3.12E+00,6.15E-06,-5.21E+00,1.11E+00,13,2,100,2,100,-2.062642616
1.49E-21,-20.82681373,4.18E-06,-5.378823718,6.23E-05,-4.21E+00,0.00041768,-3.38E+00,1.28E+00,19,2.477121255,300,2.477121255,300,-2.441903712
1.10E-08,-7.958607315,0.00029205,-3.534542789,0.0017693,-2.75E+00,0.010528,-1.98E+00,6.02E-01,4,1.908485019,81,2.499687083,316,-2.265808449
0.0087787,-2.056569792,0.0027464,-2.56123621,0.001471,-2.83E+00,5.09E-06,-5.29E+00,9.03E-01,8,1.84509804,70,1.84509804,70,-2.111416177
2.97E-06,-5.527243551,7.27E-05,-4.138465589,9.35E-05,-4.03E+00,9.35E-06,-5.03E+00,1.26E+00,18,2.255272505,180,2.255272505,180,-2.766420143
0.0039135,-2.407434662,0.0018266,-2.738356547,0.0011469,-2.94E+00,9.33E-06,-5.03E+00,8.45E-01,7,2,100,2,100,-2.419622512
6.15E-20,-19.21112488,0.00017217,-3.764042521,0.0025639,-2.59E+00,0.017194,-1.76E+00,0.00E+00,1,2.477121255,300,2.477121255,300,-3.384860406
2.74E-13,-12.56224944,7.21E-05,-4.142064735,0.00039129,-3.41E+00,0.0006486,-3.19E+00,1.23E+00,17,2.431363764,270,2.416640507,261,-1.985605484
0.0083354,-2.079073554,0.0026077,-2.583742373,0.0013967,-2.85E+00,4.83E-06,-5.32E+00,1.00E+00,10,1.84509804,70,1.84509804,70,-1.940095944
2.27E-05,-4.643974143,0.00055507,-3.255652244,0.00071409,-3.15E+00,7.14E-05,-4.15E+00,1.04E+00,11,2.255272505,180,2.255272505,180,-2.311286595
0.00045152,-3.345323008,0.00021074,-3.676253024,0.00013232,-3.88E+00,1.08E-06,-5.97E+00,1.28E+00,19,2,100,2,100,-2.490206272
2.54E-21,-20.59516628,7.12E-06,-5.147520006,0.00010599,-3.97E+00,0.00071079,-3.15E+00,1.28E+00,19,2.477121255,300,2.477121255,300,-2.211004852
1.29E-38,-37.88941029,7.98E-05,-4.097997109,0.0022964,-2.64E+00,0.018661,-1.73E+00,6.99E-01,5,2.572871602,374,2.477121255,300,-2.013085017
0.25559,-0.592456142,0.07996,-1.097127215,0.042827,-1.37E+00,0.00014819,-3.83E+00,0.00E+00,1,1.84509804,70,1.84509804,70,-2.453482013
7.51E-05,-4.124360063,0.0018399,-2.735205781,0.002367,-2.63E+00,0.00023661,-3.63E+00,9.03E-01,8,2.255272505,180,2.255272505,180,-2.067445066
0.0011914,-2.923942404,0.00055609,-3.254854915,0.00034916,-3.46E+00,2.84E-06,-5.55E+00,1.11E+00,13,2,100,2,100,-2.398439735
3.34E-20,-19.47625353,9.35E-05,-4.029188389,0.0013929,-2.86E+00,0.0093412,-2.03E+00,9.03E-01,8,2.477121255,300,2.477121255,300,-1.843662899
0.048539,-1.313909175,0.0069047,-2.160855186,0.0027737,-2.56E+00,2.63E-08,-7.58E+00,6.02E-01,4,2.462397998,290,1.755874856,57,-2.485970522
1.90E-05,-4.721246399,5.95E-06,-5.225483034,3.19E-06,-5.50E+00,1.10E-08,-7.96E+00,1.04E+00,11,1.84509804,70,1.84509804,70,-4.498940738
0.0001032,-3.986320303,0.0025282,-2.597188573,0.0032525,-2.49E+00,0.00032512,-3.49E+00,9.03E-01,8,2.255272505,180,2.255272505,180,-1.929444984
0.0032753,-2.484748915,0.0015287,-2.815677734,0.00095987,-3.02E+00,7.81E-06,-5.11E+00,1.04E+00,11,2,100,2,100,-2.104356495
6.50E-21,-20.18708664,1.82E-05,-4.739928612,0.00027088,-3.57E+00,0.0018166,-2.74E+00,1.26E+00,18,2.477121255,300,2.477121255,300,-1.850442208
9.88E-31,-30.00524306,3.87E-06,-5.412289035,0.00019532,-3.71E+00,0.0047357,-2.32E+00,1.00E+00,10,2.499687083,316,2.534026106,342,-2.133316954
0.00072212,-3.141390627,0.00022591,-3.646064544,0.000121,-3.92E+00,4.19E-07,-6.38E+00,1.11E+00,13,1.84509804,70,1.84509804,70,-2.774535641
7.42E-06,-5.129596095,0.00018172,-3.740597272,0.00023378,-3.63E+00,2.34E-05,-4.63E+00,1.08E+00,12,2.255272505,180,2.255272505,180,-2.720652508
0.00054747,-3.261639674,0.00025553,-3.592558105,0.00016044,-3.79E+00,1.31E-06,-5.88E+00,1.26E+00,18,2,100,2,100,-2.453482013
1.27E-20,-19.89619628,3.55E-05,-4.449771647,0.0005281,-3.28E+00,0.0035416,-2.45E+00,1.04E+00,11,2.477121255,300,2.477121255,300,-1.988260439
0.011102,-1.954598777,0.0019307,-2.714285203,0.00082963,-3.08E+00,3.21E-08,-7.49E+00,1.15E+00,14,2.416640507,261,1.792391689,62,-1.931777021
0.23256,-0.633464981,0.072756,-1.138131186,0.038969,-1.41E+00,0.00013484,-3.87E+00,0.00E+00,1,1.84509804,70,1.84509804,70,-2.49448374
6.99E-06,-5.155522824,0.00017118,-3.766546978,0.00022022,-3.66E+00,2.20E-05,-4.66E+00,1.30E+00,20,2.255272505,180,2.255272505,180,-2.302910212
0.048829,-1.31132217,0.02279,-1.642255675,0.01431,-1.84E+00,0.00011642,-3.93E+00,4.77E-01,3,2,100,2,100,-2.059473554
4.64E-20,-19.33348202,0.00013001,-3.886023242,0.001936,-2.71E+00,0.012984,-1.89E+00,8.45E-01,7,2.477121255,300,2.477121255,300,-1.816673203
3.23E-29,-28.49079748,3.67E-05,-4.435333936,0.0025367,-2.60E+00,0.08502,-1.07E+00,4.77E-01,3,2.477121255,300,2.556302501,360,-1.900008766
0.0068278,-2.165719209,0.0021361,-2.67037842,0.0011441,-2.94E+00,3.96E-06,-5.40E+00,1.08E+00,12,1.84509804,70,1.84509804,70,-1.868381336
2.13E-05,-4.671620397,0.00052093,-3.283220631,0.00067017,-3.17E+00,6.70E-05,-4.17E+00,1.26E+00,18,2.255272505,180,2.255272505,180,-1.911084653
0.0017366,-2.760300203,0.00081055,-3.09122019,0.00050894,-3.29E+00,4.14E-06,-5.38E+00,1.15E+00,14,2,100,2,100,-2.170426084
6.20E-21,-20.20760831,1.74E-05,-4.759450752,0.00025836,-3.59E+00,0.0017327,-2.76E+00,1.00E+00,10,2.477121255,300,2.477121255,300,-2.381533508
6.77E-11,-10.16941133,1.07E-05,-4.970616222,9.93E-05,-4.00E+00,0.0010382,-2.98E+00,1.30E+00,20,1.755874856,57,2.546542663,352,-1.894592014
0.067639,-1.169802822,0.021161,-1.674463813,0.011334,-1.95E+00,3.92E-05,-4.41E+00,6.02E-01,4,1.84509804,70,1.84509804,70,-1.826697158
0.0069962,-2.155137784,0.1714,-0.765989182,0.2205,-6.57E-01,0.022041,-1.66E+00,0.00E+00,1,2.255272505,180,2.255272505,180,-1.904412253
0.0018459,-2.73379183,0.00086156,-3.064714472,0.00054097,-3.27E+00,4.40E-06,-5.36E+00,1.28E+00,19,2,100,2,100,-1.878670002
1.05E-19,-18.9788107,0.00029468,-3.530649339,0.0043882,-2.36E+00,0.029429,-1.53E+00,6.02E-01,4,2.477121255,300,2.477121255,300,-1.947344527
5.56E-38,-37.25492521,2.51E-06,-5.600326279,0.00016773,-3.78E+00,0.0045744,-2.34E+00,1.11E+00,13,2.534026106,342,2.532754379,341,-1.957227663
0.0017269,-2.76273281,0.00054027,-3.267389147,0.00028937,-3.54E+00,1.00E-06,-6.00E+00,6.02E-01,4,1.84509804,70,1.84509804,70,-3.419622512
5.07E-06,-5.294992041,0.00012417,-3.905983319,0.00015975,-3.80E+00,1.60E-05,-4.80E+00,1.08E+00,12,2.255272505,180,2.255272505,180,-2.886023242
0.0074575,-2.127406738,0.0034807,-2.458333407,0.0021855,-2.66E+00,1.78E-05,-4.75E+00,4.77E-01,3,2,100,2,100,-2.875560989
4.66E-21,-20.33161408,1.30E-05,-4.886056648,0.00019414,-3.71E+00,0.001302,-2.89E+00,9.03E-01,8,2.477121255,300,2.477121255,300,-2.69946973
0.00073427,-3.134144215,0.0033756,-2.471649022,0.0040182,-2.40E+00,0.00081019,-3.09E+00,7.78E-01,6,1.792391689,62,2.257678575,181,-2.014506164
0.080591,-1.093713455,0.025213,-1.598375476,0.013504,-1.87E+00,4.67E-05,-4.33E+00,3.01E-01,2,1.84509804,70,1.84509804,70,-2.352675722
0.00012135,-3.915960219,0.0029728,-2.526834308,0.0038244,-2.42E+00,0.00038229,-3.42E+00,8.45E-01,7,2.255272505,180,2.255272505,180,-1.975063032
0.0011114,-2.954129608,0.00051875,-3.28504189,0.00032572,-3.49E+00,2.65E-06,-5.58E+00,1.23E+00,17,2,100,2,100,-2.195608382
8.27E-20,-19.08249449,0.00023151,-3.635430245,0.0034475,-2.46E+00,0.02312,-1.64E+00,6.99E-01,5,2.477121255,300,2.477121255,300,-1.858330783
0.1477,-0.830619505,0.024912,-1.603591405,0.010228,-1.99E+00,1.72E-08,-7.76E+00,6.99E-01,5,2.556302501,360,1.86332286,73,-1.826697158
0.0020794,-2.68206196,0.00065053,-3.186732671,0.00034843,-3.46E+00,1.21E-06,-5.92E+00,1.15E+00,14,1.84509804,70,1.84509804,70,-2.250835908
0.00026205,-3.581615836,0.0064197,-2.192485267,0.008259,-2.08E+00,0.00082557,-3.08E+00,6.99E-01,5,2.255272505,180,2.255272505,180,-1.93296636
0.0025767,-2.588936143,0.0012027,-2.919842689,0.00075515,-3.12E+00,6.14E-06,-5.21E+00,1.23E+00,17,2,100,2,100,-1.830413727
8.21E-21,-20.08565684,2.30E-05,-4.638272164,0.00034212,-3.47E+00,0.0022944,-2.64E+00,8.45E-01,7,2.477121255,300,2.477121255,300,-2.569392889
0.018844,-1.724826904,0.0017313,-2.761627671,0.00057429,-3.24E+00,5.66E-11,-1.02E+01,9.54E-01,9,2.546542663,352,1.602059991,40,-2.395007586
0.0017327,-2.761276625,0.00054207,-3.265944627,0.00029034,-3.54E+00,1.00E-06,-6.00E+00,1.30E+00,20,1.84509804,70,1.84509804,70,-2.020242268
7.21E-06,-5.142064735,0.00017663,-3.752935531,0.00022723,-3.64E+00,2.27E-05,-4.64E+00,1.30E+00,20,2.255272505,180,2.255272505,180,-2.289290434
0.058328,-1.234122915,0.027224,-1.565048064,0.017094,-1.77E+00,0.00013906,-3.86E+00,3.01E-01,2,2,100,2,100,-2.334456531
1.84E-20,-19.73518218,5.15E-05,-4.288192771,0.00076733,-3.12E+00,0.0051459,-2.29E+00,9.03E-01,8,2.477121255,300,2.477121255,300,-2.102609361
1.47E-37,-36.83268267,5.09E-06,-5.293282218,0.00034556,-3.46E+00,0.0096227,-2.02E+00,7.78E-01,6,2.532754379,341,2.534026106,342,-2.305684427
0.0022835,-2.641398984,0.00071437,-3.146076792,0.00038262,-3.42E+00,1.32E-06,-5.88E+00,1.28E+00,19,1.84509804,70,1.84509804,70,-1.944927618
2.48E-05,-4.605548319,0.00060842,-3.215796518,0.00078273,-3.11E+00,7.82E-05,-4.11E+00,1.26E+00,18,2.255272505,180,2.255272505,180,-1.843662899
0.00059186,-3.22778101,0.00027624,-3.558713435,0.00017345,-3.76E+00,1.41E-06,-5.85E+00,1.26E+00,18,2,100,2,100,-2.419622512
3.57E-21,-20.44733178,1.00E-05,-5,0.00014892,-3.83E+00,0.00099874,-3.00E+00,1.15E+00,14,2.477121255,300,2.477121255,300,-2.328549446
0.00013582,-3.867036274,0.0021194,-2.67378707,0.0025215,-2.60E+00,0.00018769,-3.73E+00,1.00E+00,10,2.257678575,181,2.238046103,173,-1.854368585
0.63552,-0.196870778,0.19882,-0.701539931,0.10649,-9.73E-01,0.00036847,-3.43E+00,0.00E+00,1,1.84509804,70,1.84509804,70,-2.057897653
4.23E-05,-4.373659633,0.0010369,-2.984263126,0.001334,-2.87E+00,0.00013334,-3.88E+00,1.15E+00,14,2.255272505,180,2.255272505,180,-1.830413727
0.0042614,-2.370447698,0.001989,-2.701365217,0.0012489,-2.90E+00,1.02E-05,-4.99E+00,9.54E-01,9,2,100,2,100,-2.164353811
1.54E-21,-20.81247928,4.32E-06,-5.364516253,6.44E-05,-4.19E+00,0.00043189,-3.36E+00,8.45E-01,7,2.477121255,300,2.477121255,300,-3.294683775
0.00040357,-3.394081125,0.018571,-1.73116471,0.035497,-1.45E+00,0.026316,-1.58E+00,0.00E+00,1,1.86332286,73,2.356025857,227,-2.544561249
0.0034539,-2.461690241,0.0010805,-2.966375229,0.00057874,-3.24E+00,2.00E-06,-5.70E+00,1.00E+00,10,1.84509804,70,1.84509804,70,-2.322712499
8.70E-05,-4.060480747,0.0021322,-2.671172061,0.002743,-2.56E+00,0.00027419,-3.56E+00,7.78E-01,6,2.255272505,180,2.255272505,180,-2.253295759
0.0021654,-2.664461868,0.0010107,-2.995377734,0.00063459,-3.20E+00,5.16E-06,-5.29E+00,1.11E+00,13,2,100,2,100,-2.138973658
3.31E-20,-19.48017201,9.27E-05,-4.032920266,0.0013806,-2.86E+00,0.0092586,-2.03E+00,3.01E-01,2,2.477121255,300,2.477121255,300,-3.051650618
1.19E-06,-5.924453039,3.07E-05,-4.512861625,5.59E-05,-4.25E+00,4.37E-05,-4.36E+00,1.18E+00,15,1.602059991,40,2.356025857,227,-2.980302269
0.042598,-1.370610791,0.013327,-1.875267602,0.0071378,-2.15E+00,2.47E-05,-4.61E+00,3.01E-01,2,1.84509804,70,1.84509804,70,-2.629579441
7.80E-06,-5.107905397,0.00019097,-3.719034852,0.00024568,-3.61E+00,2.46E-05,-4.61E+00,1.11E+00,13,2.255272505,180,2.255272505,180,-2.629579441
0.00036741,-3.434849027,0.00017149,-3.7657612,0.00010768,-3.97E+00,8.76E-07,-6.06E+00,1.28E+00,19,2,100,2,100,-2.579730616
2.09E-21,-20.67985371,5.87E-06,-5.231361899,8.74E-05,-4.06E+00,0.00058581,-3.23E+00,1.23E+00,17,2.477121255,300,2.477121255,300,-2.391591648
4.3331,0.636798712,0.59321,-0.226791536,0.23809,-6.23E-01,5.57E-07,-6.25E+00,0.00E+00,1,2.534026106,342,1.826074803,67,-1.823041019
0.0033623,-2.473363539,0.0010519,-2.978025545,0.00056339,-3.25E+00,1.95E-06,-5.71E+00,1.23E+00,17,1.84509804,70,1.84509804,70,-1.873478974
0.0013129,-2.881768352,0.032164,-1.492629947,0.041379,-1.38E+00,0.0041363,-2.38E+00,3.01E-01,2,2.255272505,180,2.255272505,180,-2.028984063
0.00091237,-3.039829003,0.00042584,-3.370753547,0.00026738,-3.57E+00,2.18E-06,-5.66E+00,1.23E+00,17,2,100,2,100,-2.281323964
8.84E-20,-19.05354773,0.0002474,-3.606600305,0.0036841,-2.43E+00,0.024707,-1.61E+00,6.99E-01,5,2.477121255,300,2.477121255,300,-1.829503594
0.0050183,-2.29944338,0.0011538,-2.937869465,0.00054077,-3.27E+00,2.05E-07,-6.69E+00,1.26E+00,18,2.238046103,173,1.785329835,61,-1.858330783
0.0027172,-2.565878394,0.00085006,-3.070550419,0.0004553,-3.34E+00,1.58E-06,-5.80E+00,1.28E+00,19,1.84509804,70,1.84509804,70,-1.869408948
7.27E-06,-5.138465589,0.00017806,-3.749433631,0.00022908,-3.64E+00,2.29E-05,-4.64E+00,1.11E+00,13,2.255272505,180,2.255272505,180,-2.659952682
0.013339,-1.874876727,0.0062257,-2.205811811,0.0039091,-2.41E+00,3.18E-05,-4.50E+00,8.45E-01,7,2,100,2,100,-1.88709351
2.96E-21,-20.52870829,8.28E-06,-5.081969663,0.00012327,-3.91E+00,0.00082666,-3.08E+00,9.03E-01,8,2.477121255,300,2.477121255,300,-2.896743767
4.05E-13,-12.39254498,5.84E-05,-4.233587153,0.00045358,-3.34E+00,0.0019918,-2.70E+00,1.15E+00,14,2.356025857,227,2.463892989,291,-1.913355479
0.0050164,-2.299607841,0.0015694,-2.804266352,0.00084055,-3.08E+00,2.91E-06,-5.54E+00,1.15E+00,14,1.84509804,70,1.84509804,70,-1.868381336
1.54E-05,-4.812479279,0.00037834,-3.42211774,0.00048673,-3.31E+00,4.87E-05,-4.31E+00,1.30E+00,20,2.255272505,180,2.255272505,180,-1.958488887
0.028764,-1.54115072,0.013426,-1.872053357,0.0084298,-2.07E+00,6.86E-05,-4.16E+00,6.99E-01,5,2,100,2,100,-1.845606462
2.34E-20,-19.63078414,6.56E-05,-4.183096161,0.00097688,-3.01E+00,0.0065513,-2.18E+00,9.03E-01,8,2.477121255,300,2.477121255,300,-1.99774752
4.50E-21,-20.34678749,3.86E-06,-5.413412695,0.00016634,-3.78E+00,0.0047038,-2.33E+00,1.00E+00,10,2.356025857,227,2.57054294,372,-1.996367163
0.00082318,-3.08450519,0.00025753,-3.589172172,0.00013793,-3.86E+00,4.77E-07,-6.32E+00,1.30E+00,20,1.84509804,70,1.84509804,70,-2.343470594
2.96E-05,-4.528708289,0.00072515,-3.139572149,0.0009329,-3.03E+00,9.33E-05,-4.03E+00,1.11E+00,13,2.255272505,180,2.255272505,180,-2.050097925
0.0027216,-2.565175704,0.0012703,-2.896093702,0.00079761,-3.10E+00,6.49E-06,-5.19E+00,9.03E-01,8,2,100,2,100,-2.461376004
2.02E-18,-17.69464863,0.005642,-2.248566918,0.084018,-1.08E+00,0.56345,-2.49E-01,0.00E+00,1,2.477121255,300,2.477121255,300,-1.869408948
0.0050383,-2.297715976,0.0013735,-2.862171336,0.00064904,-3.19E+00,7.47E-07,-6.13E+00,9.03E-01,8,1.826074803,67,1.633468456,43,-2.378231902
0.0059484,-2.225599835,0.0018609,-2.730276964,0.00099672,-3.00E+00,3.45E-06,-5.46E+00,7.78E-01,6,1.84509804,70,1.84509804,70,-2.530325227
3.10E-05,-4.508638306,0.00075877,-3.119889848,0.00097615,-3.01E+00,9.76E-05,-4.01E+00,1.15E+00,14,2.255272505,180,2.255272505,180,-1.966053797
0.00033046,-3.480881101,0.00015424,-3.811802983,9.68E-05,-4.01E+00,7.88E-07,-6.10E+00,1.26E+00,18,2,100,2,100,-2.672722823
1.39E-19,-18.8569852,0.00038904,-3.410005743,0.0057935,-2.24E+00,0.038853,-1.41E+00,6.02E-01,4,2.477121255,300,2.477121255,300,-1.826697158
5.03E-06,-5.298432015,0.00048904,-3.310655617,0.0011202,-2.95E+00,0.0013489,-2.87E+00,1.08E+00,12,1.785329835,61,2.389166084,245,-1.828566099
0.0032985,-2.481683512,0.0010319,-2.986362388,0.00055271,-3.26E+00,1.91E-06,-5.72E+00,1.23E+00,17,1.84509804,70,1.84509804,70,-1.881801432
8.37E-05,-4.077274542,0.0020498,-2.688288511,0.002637,-2.58E+00,0.0002636,-3.58E+00,1.00E+00,10,2.255272505,180,2.255272505,180,-1.826697158
0.0005672,-3.246263778,0.00026473,-3.57719684,0.00016623,-3.78E+00,1.35E-06,-5.87E+00,1.26E+00,18,2,100,2,100,-2.438111872
1.53E-20,-19.81530857,4.28E-05,-4.368556231,0.00063794,-3.20E+00,0.0042782,-2.37E+00,9.54E-01,9,2.477121255,300,2.477121255,300,-2.080503512
0.0009454,-3.024384402,0.00016464,-3.783464643,7.11E-05,-4.15E+00,1.53E-09,-8.82E+00,1.11E+00,13,2.463892989,291,1.832508913,68,-3.100869228
0.080847,-1.092336091,0.025293,-1.596999656,0.013547,-1.87E+00,4.69E-05,-4.33E+00,4.77E-01,3,1.84509804,70,1.84509804,70,-1.999132278
0.0003297,-3.481881053,0.008077,-2.092749917,0.010391,-1.98E+00,0.0010387,-2.98E+00,6.99E-01,5,2.255272505,180,2.255272505,180,-1.83321478
0.0054016,-2.267477579,0.0025211,-2.598409928,0.001583,-2.80E+00,1.29E-05,-4.89E+00,1.04E+00,11,2,100,2,100,-1.88709351
1.40E-20,-19.85387196,3.92E-05,-4.406713933,0.00058362,-3.23E+00,0.003914,-2.41E+00,8.45E-01,7,2.477121255,300,2.477121255,300,-2.337440478
5.15E-18,-17.28819277,0.00011211,-3.950355647,0.00035091,-3.45E+00,3.02E-05,-4.52E+00,1.08E+00,12,2.57054294,372,2.326335861,212,-2.595713771
0.0002937,-3.532096053,9.19E-05,-4.036684489,4.92E-05,-4.31E+00,1.70E-07,-6.77E+00,1.15E+00,14,1.84509804,70,1.84509804,70,-3.100869228
2.86E-05,-4.543633967,0.00070167,-3.153867091,0.0009027,-3.04E+00,9.02E-05,-4.04E+00,1.18E+00,15,2.255272505,180,2.255272505,180,-1.940095944
0.13543,-0.868285122,0.063212,-1.199200469,0.03969,-1.40E+00,0.0003229,-3.49E+00,3.01E-01,2,2,100,2,100,-1.968591536
8.78E-20,-19.05650548,0.00024581,-3.609400453,0.0036605,-2.44E+00,0.024548,-1.61E+00,6.99E-01,5,2.477121255,300,2.477121255,300,-1.832298765
0.014117,-1.850257585,0.0067481,-2.17081849,0.0043758,-2.36E+00,6.88E-05,-4.16E+00,0.00E+00,1,1.633468456,43,2.004321374,101,-3.498803758
0.0030117,-2.521188291,0.0009422,-3.0258569,0.00050465,-3.30E+00,1.75E-06,-5.76E+00,1.23E+00,17,1.84509804,70,1.84509804,70,-1.921325727
2.49E-05,-4.603800653,0.00061057,-3.214264538,0.0007855,-3.10E+00,7.85E-05,-4.11E+00,1.18E+00,15,2.255272505,180,2.255272505,180,-2.000495378
0.080967,-1.091691952,0.03779,-1.422623108,0.023728,-1.62E+00,0.00019304,-3.71E+00,4.77E-01,3,2,100,2,100,-1.839831707
5.73E-20,-19.24184538,0.0001604,-3.794795636,0.0023886,-2.62E+00,0.016019,-1.80E+00,4.77E-01,3,2.477121255,300,2.477121255,300,-2.461376004
0.010752,-1.968510744,0.0022766,-2.642713268,0.0010491,-2.98E+00,1.14E-07,-6.94E+00,1.15E+00,14,2.389166084,245,1.84509804,70,-1.853375911
0.0083354,-2.079073554,0.0026077,-2.583742373,0.0013967,-2.85E+00,4.83E-06,-5.32E+00,1.00E+00,10,1.84509804,70,1.84509804,70,-1.940095944
2.94E-05,-4.53165267,0.00072087,-3.142143048,0.00092739,-3.03E+00,9.27E-05,-4.03E+00,1.04E+00,11,2.255272505,180,2.255272505,180,-2.197773762
0.00017756,-3.750654864,8.29E-05,-4.081445469,5.20E-05,-4.28E+00,4.23E-07,-6.37E+00,4.77E-01,3,2,100,2,100,-4.498940738
2.15E-19,-18.66756154,0.00060334,-3.219437881,0.0089847,-2.05E+00,0.060254,-1.22E+00,4.77E-01,3,2.477121255,300,2.477121255,300,-1.886023242
1.40E-07,-6.853871964,7.99E-05,-4.097453221,0.00025338,-3.60E+00,0.00056959,-3.24E+00,9.54E-01,9,1.832508913,68,2.432969291,271,-2.629579441
0.054255,-1.265560232,0.016973,-1.770241389,0.0090911,-2.04E+00,3.15E-05,-4.50E+00,6.02E-01,4,1.84509804,70,1.84509804,70,-1.92245042
0.00019335,-3.713655824,0.0047368,-2.324514952,0.0060939,-2.22E+00,0.00060914,-3.22E+00,7.78E-01,6,2.255272505,180,2.255272505,180,-1.90661334
0.0054044,-2.267252515,0.0025225,-2.598168825,0.0015838,-2.80E+00,1.29E-05,-4.89E+00,1.08E+00,12,2,100,2,100,-1.811268329
2.63E-21,-20.58004425,7.36E-06,-5.133122186,0.00010957,-3.96E+00,0.00073481,-3.13E+00,1.18E+00,15,2.477121255,300,2.477121255,300,-2.401899223
2.97E-08,-7.527243551,0.00016374,-3.785845214,0.00040998,-3.39E+00,0.0002163,-3.66E+00,1.04E+00,11,2.326335861,212,2.356025857,227,-2.465377466
0.014802,-1.8296796,0.0046309,-2.334334597,0.0024803,-2.61E+00,8.58E-06,-5.07E+00,8.45E-01,7,1.84509804,70,1.84509804,70,-2.000495378
0.00074769,-3.126278428,0.018317,-1.737145655,0.023565,-1.63E+00,0.0023556,-2.63E+00,3.01E-01,2,2.255272505,180,2.255272505,180,-2.273500998
0.0053662,-2.270333145,0.0025046,-2.601261624,0.0015726,-2.80E+00,1.28E-05,-4.89E+00,9.54E-01,9,2,100,2,100,-2.064235861
1.47E-19,-18.83268267,0.00041057,-3.386612787,0.006114,-2.21E+00,0.041002,-1.39E+00,6.02E-01,4,2.477121255,300,2.477121255,300,-1.8033265
6.69E-08,-7.174573882,0.0054881,-2.260577984,0.036595,-1.44E+00,0.23233,-6.34E-01,0.00E+00,1,2.004321374,101,2.501059262,317,-2.146624283
0.10694,-0.97085982,0.033457,-1.475513004,0.01792,-1.75E+00,6.20E-05,-4.21E+00,4.77E-01,3,1.84509804,70,1.84509804,70,-1.877620268
3.16E-06,-5.500312917,7.75E-05,-4.110698297,9.97E-05,-4.00E+00,9.97E-06,-5.00E+00,1.18E+00,15,2.255272505,180,2.255272505,180,-2.896743767
0.0027965,-2.553385176,0.0013053,-2.884289662,0.00081956,-3.09E+00,6.67E-06,-5.18E+00,1.08E+00,12,2,100,2,100,-2.097404304
